TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
18977.076406169566;19580.8026190611;685920.0430763726;631752.236068193;580934.5859212099;50817.6501469831
18992.549887002064;18222.757390513747;574995.9912673265;504808.66416984185;453879.09805143793;50929.56611840392
19046.0054501974;18137.161745105474;605276.1549839107;558738.31854763;520765.234340327;37973.08420730301
19004.13009649705;19802.33876837717;590431.0857423887;535471.0471534849;497058.2489309703;38412.79822251457
19007.409338043475;19390.307645083587;630697.2603310575;580672.0925042564;555388.7915821661;25283.300922090304
19023.431546975447;18442.849895728035;705383.7673817053;654304.1192665393;612479.7816407538;41824.3376257855
19020.12623573701;17369.09171462658;690710.0446136006;643825.2548723029;614113.4857346292;29711.769137673662
19016.029408796712;19387.249704713075;525239.2595255048;479284.05953354907;434655.35515492974;44628.704378619324
18996.041819510596;17717.46000882366;566069.9621364682;508001.17561563937;475405.6948779042;32595.480737735168
19020.15730880851;19073.3707138559;659388.6000419653;595239.3553229689;551072.2065627796;44167.1487601893
19097.65361262499;18512.63834597303;655887.3243487347;609306.4976652137;579141.0864651996;30165.41120001406
18954.587940433816;18906.92048592845;546021.6709124732;485312.2271663454;443805.6261864975;41506.60097984789
18974.415936261063;20647.934287179436;629081.4910545521;567051.5792902193;514702.5114140713;52349.06787614804
19063.70132261487;20219.60976095255;563211.0444580246;507885.917366471;469415.4079499161;38470.50941655494
19076.392117310195;19651.233543362563;504290.3999447514;452952.29722318554;419186.86000473285;33765.43721845269
18989.187177810076;17823.82563020657;531052.4949511128;488843.6615406162;448330.9599122865;40512.7016283297
19007.95540998732;18298.649210462394;646556.8946973743;607900.3204225173;560017.0431742406;47883.27724827663
18946.925941896203;19515.02167643834;582632.4195336669;526443.833071681;482317.5127639278;44126.32030775311
19022.01176920637;19335.415851674272;781160.5830736433;728801.4369300723;682663.07119469;46138.36573538231
19038.951817900193;19534.376805098083;533756.9664159961;481552.0743772458;429349.0508437515;52203.02353349427
18970.176683539943;18357.872032875774;611912.3571169248;543572.5442395143;505494.9574777847;38077.58676172956
19054.925926004093;19014.0418513931;672749.9665806419;620641.6086139542;569132.8280623698;51508.78055158432
19070.72676638984;18875.493106331;592902.0942122889;525057.3784435175;487496.86347897176;37560.514964545786
19028.988720747235;18884.718570209967;703559.7040467518;647070.8897853196;610960.725803657;36110.1639816626
19045.58299858604;19401.766891943673;673837.6432955642;630255.6040977952;589419.0587233048;40836.54537449044
19014.30143172875;19195.421224150727;696047.8880067577;650210.9025167434;600649.8827925983;49561.019724145066
19023.34160368348;19950.397395860877;634046.9490401745;578498.7255906588;536754.9003358155;41743.82525484334
19021.66698017446;18992.823751192507;597224.223284632;536326.2883366966;494500.95733605133;41825.33100064518
18983.10396406621;18431.86384159509;606994.1071441964;550351.9616634162;504709.71909537434;45642.2425680419
19020.552312381507;18776.109626580295;620251.121162092;565859.2328406741;530180.5815587933;35678.6512818808
19012.246498967368;17882.657411241114;615517.2381147087;563595.7680676986;523753.55888833397;39842.20917936461
19013.900742861762;19096.636685573965;544180.2321445486;487913.4311316884;438934.3704359351;48979.06069575332
18986.835249952717;18399.806331534328;645856.9937383346;592572.3959139979;546126.0603736765;46446.33554032142
19032.028493667658;18389.703440191308;608346.293387715;555419.7762052391;520830.37212301383;34589.40408222529
19010.065232935514;18768.242398038063;560613.0895747463;507979.88212147634;464326.1603881095;43653.72173336684
19032.56116185002;19058.01532050485;627553.2373320535;569032.6025085505;532464.2472040294;36568.35530452116
19116.258313085636;17220.76632230567;503668.57494772424;450864.3331939918;407043.7455926597;43820.58760133211
19065.70680793893;18487.56625019092;599280.0199258295;557024.8676201478;517321.52261110663;39703.345009041135
18997.728764461277;18128.920927678955;473630.3624858615;430680.9770052355;383051.5573940523;47629.41961118323
19007.074474244015;20119.529582788502;594276.83149345;545526.3909726082;497447.8546224742;48078.536350134
18996.416747594427;18769.483810083897;590963.1148899457;536755.6091891498;501363.5514082649;35392.057780884905
18948.941252029403;17232.135698767208;594772.6805834338;546614.7222070545;505908.90564576857;40705.81656128599
19021.27663177316;18966.971518324965;524560.2510286246;464776.7117502017;422886.7336451524;41889.97810504929
19087.771405247302;19431.34937788794;643582.8091975849;594787.9326693846;551740.7332063374;43047.1994630472
18988.88004897202;19281.63434105013;600002.584490037;544439.26421419;508899.1018378091;35540.162376380875
19039.730938959536;18393.683316472154;661107.9472978748;607224.3271734263;558797.358489115;48426.96868431126
19075.265215818818;18978.423904434327;593839.06485821;537133.2195614644;483878.4548027336;53254.764758730715
19028.99791785718;19907.16044804755;529668.8234196467;480651.790254434;438920.47944713384;41731.31080730015
19068.764650431975;19142.199240648955;601451.6009817474;548804.9862884779;503287.953480245;45517.03280823282
19000.391527238782;19354.025540872208;696854.428314319;636411.7590787326;597693.8361483235;38717.922930409084
18999.834983470122;17675.28463575346;619347.9556472966;561733.2780677237;527512.258026687;34221.02004103677
18987.538157726958;18747.56507288832;552900.4045689426;506369.7018847548;466834.28099266207;39535.42089209275
19013.97346451427;20706.31240364365;605765.420101038;561298.3658178684;513859.62963155494;47438.73618631344
18958.40255041521;19883.15236351716;579791.0717342156;509650.9524359354;463021.69742742623;46629.25500850915
19065.03660704966;19871.228912633138;683008.5997216813;640562.6140075708;589559.6273339782;51002.98667359259
19030.149483604037;18861.815431650157;639648.3989042775;578275.8870347664;545216.5975296891;33059.28950507729
19042.380215403384;19772.300228846238;611601.6419600633;544510.3074592205;501698.6129482966;42811.69451092393
19059.160581473323;19178.184916044996;607339.9696528679;554892.1386586379;503007.38498200657;51884.753676631255
18990.26612297438;18882.223672482844;735228.2258194729;673198.4721959012;634403.0725397571;38795.39965614409
19072.399644768848;18849.934296335472;681167.7356697931;634143.4213452749;601585.1720785551;32558.249266719795
18939.71990611293;19324.011688275234;690770.0752012277;636294.6953186967;600501.5046554004;35793.190663296264
19053.158216965134;18728.720038119158;604934.6377108343;563855.5678733226;512274.7377394981;51580.83013382461
19021.79096474763;17828.098619536722;691685.7419821301;647434.0092223119;605115.817726851;42318.191495460924
18996.718638163416;19554.92795324896;505315.19602846476;444915.8973513088;405627.6792572727;39288.2180940361
19018.15936531185;19676.223854880525;688309.1450425767;624141.1503645609;575658.8167926762;48482.333571884665
18999.610462661858;19796.96508041727;719040.2685686093;661936.0013188747;603114.9267182383;58821.07460063638
18923.738646672882;19664.69635012784;575410.1942280771;516390.91128270724;465158.8964095502;51232.01487315702
19044.266031904743;19105.95964103362;721992.1109571327;666499.0208695389;617335.2056821856;49163.81518735329
18975.59403929906;18463.626357527934;640894.9107552272;580476.9078116292;537611.7988926198;42865.10891900945
19065.05249380336;19043.477946563013;594583.676721514;534595.7594230403;488339.616394979;46256.14302806137
19033.351171329163;18326.274750711804;657925.9472345316;603625.361392752;554859.3038551866;48766.05753756547
19004.254978765286;18468.613458921423;617672.5007234403;570754.2770899424;526335.8891540073;44418.387935935054
19019.550776877582;19327.804418485804;634698.0308811388;569733.2585948268;529506.0663003223;40227.19229450449
19042.250306551927;17231.353945886265;629247.4761708283;570234.9526753931;526539.9475604444;43695.005114948726
19017.76468220599;19822.862803453398;507252.71497811;450810.9893312222;411950.17428044195;38860.81505078025
19002.937369692343;20491.887700496194;690528.6854740186;630655.1607911193;592832.6745430975;37822.48624802183
19047.365356742594;18598.31642486772;669427.6808271274;612974.0004751418;570769.9748998695;42204.02557527227
19075.98583660528;17902.73961736496;639212.3825241337;595519.1950609006;560986.7172221169;34532.47783878376
19063.378311149565;19141.528353880705;672311.3997960507;614327.5533251287;572364.974696542;41962.57862858672
19090.199634145265;19179.65883690588;641288.0180791469;584027.1832974985;545109.0191779655;38918.16411953303
18988.33585756759;18179.961974677914;568565.1703986935;524851.4777743397;485274.6236176444;39576.854156695306
19028.55335386842;18308.809203375782;489822.6626885535;430679.91920710966;398226.5653906211;32453.353816488583
19026.632522726286;18765.774147093434;543432.3502262511;494645.89985220705;453355.78181929974;41290.11803290731
19032.13603649479;19382.428288479987;722149.8878422418;663128.9015745508;604256.3602514698;58872.54132308101
18942.28395659796;18265.98045560995;616855.6709891498;566871.5212530073;530583.7559993853;36287.765253622085
19086.970037411113;18789.642594904624;566473.2375469094;513542.13434724696;478097.50038455287;35444.63396269409
19066.80070475708;19232.833668691255;587580.1619688867;542740.8840628188;498332.68139914447;44408.20266367437
19084.72258972614;19188.127856411942;645333.5616188615;582570.3584002634;547174.9992167086;35395.35918355477
19037.336765657074;18976.39057538247;638353.4030429578;596307.4050747695;557531.1147089305;38776.29036583903
19088.17506999768;19249.63685240857;729307.357264141;667494.4840069168;630085.2950099938;37409.18899692292
18969.495587902267;18658.25084770437;694015.2610264474;631360.3278840596;589987.0251905704;41373.30269348924
19010.935801822987;18289.31038292232;468795.12561602436;433504.07861993276;393240.4388817507;40263.63973818207
19009.590162089586;18469.805982993927;555773.2135992292;500468.1478861933;457804.164987686;42663.982898507325
19055.08815464244;19373.23656964436;731381.2790164353;670475.6210523384;633269.5463933484;37206.07465899002
19017.882635039485;19324.640083655897;542789.9534154561;476532.3536238699;431427.13475147926;45105.21887239063
18998.660843677404;19573.396496000863;589478.5083225562;532660.1369360755;483555.47077459766;49104.6661614778
19085.37632599226;20475.624833286074;601688.4023426108;547726.3319615938;491174.1117720824;56552.22018951143
19003.598056837127;18826.223414030857;604916.5455295345;551706.0409829846;507917.54429693066;43788.49668605393
19009.410191664265;17088.35574189087;623480.2594372814;579245.5555372613;534016.970843921;45228.58469334035
19011.373816507617;18618.98368021954;698581.1381102366;641293.6032775032;608688.7680716362;32604.835205866955
19045.586903001156;19968.36614877662;713237.728482702;660946.9809077226;627176.6175243738;33770.3633833488
19017.789503815435;18334.47431633925;568045.0404261729;519044.0155468053;479133.03809887805;39910.97744792723
18988.41366109619;17964.25288302684;588127.4166284901;534497.0517011462;485678.90168988856;48818.15001125756
19039.766483817457;18415.759880301284;696809.2195816675;648158.474271495;604147.1385303622;44011.33574113285
18976.666257927114;18373.147294471866;653262.0430031166;603147.006800877;553447.7338682375;49699.27293263958
19026.03399889649;19339.477381562512;572209.7991229664;534974.3292043312;501265.40890253836;33708.920301792794
19037.252644853725;20133.90191391197;620697.2968371516;572085.5572724751;515079.4888779399;57006.06839453522
19017.215240957205;20190.71544196737;685653.967403664;613374.0564560308;564205.6555118068;49168.40094422398
18971.755430112815;20362.245068569053;610524.8260886567;554576.2381524136;499878.0032024692;54698.234949944424
19057.264863627126;19879.703630143882;644098.3824151942;599490.2988773525;559913.1994873171;39577.09939003538
18998.511550272604;19296.8241809902;576744.7246844246;524492.785865113;485393.3477302863;39099.43813482672
18973.704610457116;19275.441935574;550259.3013946017;504495.56633028865;469342.19096205547;35153.37536823319
19065.301703654815;18388.774336163755;681503.8297540308;630716.8950939076;598054.0048241887;32662.890269718948
19049.675957451418;18374.682951211475;694166.7051574116;632617.2000816403;577261.3293759624;55355.870705677895
19002.24406551039;20712.806747444596;568845.7744084402;513681.05443384004;469008.4220611961;44672.632372643915
19079.439498641237;19379.369943439488;599010.5407304975;528523.0207502948;489916.50993994984;38606.510810344946
18996.431021524946;18424.551710420958;618908.3966260608;567082.1943966702;526851.4585691158;40230.73582755437
19022.674990000276;18960.24182998266;549040.0712002385;491545.6969113314;427226.24941485445;64319.44749647693
18997.356677006093;18919.303333663862;620062.0310977105;571407.4287285745;522132.99146839546;49274.43726017908
18997.93767679763;19487.72761405721;644824.0434857481;576396.2251087183;532054.1353058907;44342.08980282757
19021.930637739293;18171.016531007434;615470.1278000545;554066.7681521643;510052.2919683982;44014.47618376603
19063.52533896544;19496.360076728208;746890.9477933843;686847.3693764838;635486.4242127228;51360.94516376103
19048.60034370161;20296.478673284582;638456.9562046204;576387.3463984579;533661.8486035204;42725.49779493746
19050.111456475803;18850.011169983227;716037.7098301493;640284.329206751;593023.602820039;47260.72638671193
19025.26061446036;18903.235108862496;590115.4976300161;537530.7119497929;492721.47908305214;44809.232866740844
19050.545137422905;19768.223387107028;585119.537607761;539422.8224558885;502237.0132344008;37185.809221487725
18996.6796005257;19213.261745651293;702917.6918177593;647709.0984258268;609663.8087774361;38045.28964839061
19006.985788150912;19042.53532365949;573455.0576868247;519532.8864157215;481183.2830493351;38349.60336638638
18981.88911434442;19124.185850326103;593115.3300619562;537870.033879448;497498.71278404334;40371.32109540468
19018.526810235002;20446.212130177137;632709.5973178929;576358.1807206956;527748.1370649629;48610.04365573276
18977.25280777795;18396.329450709283;685188.0076602481;636753.3197420344;597849.6107343899;38903.70900764456
18962.32973275452;18926.235558490433;640455.6604926484;587362.3282012141;553737.6135316419;33624.71466957219
19009.11024701893;18823.461119764543;556525.2932059076;494550.922735628;462767.9579141422;31782.964821485803
19002.53858427849;18210.66224982385;684196.7693753804;628022.5103450366;593024.4609574501;34998.049387586536
18945.782469353682;20596.569377516276;612005.5348952996;551323.2468323854;510034.5166395541;41288.73019283137
19038.77743973161;18198.80408730176;587958.4914065553;536895.1638311874;485564.19818517147;51330.965646015946
18994.279213621463;19905.4390899558;562761.3158031083;506607.1886977292;460129.8240067366;46477.364690992574
19033.66230899855;19145.197955577445;575847.6675349182;511021.8225048167;467096.63505561725;43925.18744919944
18990.576459080283;18564.94049742289;585920.9317660899;532891.996766719;488614.28512138024;44277.71164533886
18998.961461033734;18913.46916056124;680309.3138271566;626210.5200172355;588937.7792662045;37272.74075103109
19054.58630408268;17758.073109208995;551638.5236990037;489870.8721277429;453526.2597058608;36344.612421882106
19014.199690406014;19457.925265365488;536813.5248529472;484186.153329368;456501.7353603408;27684.417969027185
19013.23808450009;18569.69432814607;562757.8652097399;503053.8371232418;466244.6608115009;36809.176311740885
19013.338775110995;19771.22389798136;607488.5469386205;545504.3674119348;507928.3051901536;37576.062221781234
18907.165578092056;20136.09409498022;671942.6986640337;618819.4348055847;580903.0079347475;37916.426870837226
19018.98448643955;19744.51573890187;640010.5500330272;567018.4991072415;517715.7724260411;49302.72668120044
19051.376967879554;19126.188265176675;623642.3885474553;579026.1066612349;524912.4155176037;54113.69114363112
19000.78446908208;18985.160727327242;577715.7277622425;512101.8116118807;476292.4077098218;35809.4039020589
19019.90063519613;18658.7329608671;659003.2318793642;613126.3369258796;578395.4197695785;34730.91715630109
19056.401486590777;18593.581870621118;689116.9580581777;636491.0547576065;589298.9281680635;47192.12658954295
18994.951379147264;19757.868184427552;597462.2213668076;529503.5077345364;492496.0168550316;37007.490879504825
19044.014578205115;18913.93956774204;679189.1615941448;628648.7358240881;590144.3714822319;38504.36434185621
19040.78539703531;19146.862589328335;724187.2062210529;675212.4010931628;629478.5096425308;45733.891450632014
19051.413248834084;18911.161365445536;698797.1574839831;635857.2498808489;580500.1242975527;55357.125583296176
18990.729659090874;19509.043973690288;639847.1581596659;587753.8103316108;544094.1346060261;43659.67572558473
18984.500589077652;18942.698012250545;613203.0985537264;560350.9974935923;528576.6758496615;31774.32164393086
19021.7224082943;18171.539492807464;572615.0645027712;526076.0258175195;482425.1755878298;43650.850229689735
19020.72793900188;19337.254936227688;614198.0200794785;570385.8841004866;541427.9288597327;28957.955240753945
19059.366569842805;18949.33468844917;695931.2804769502;637380.3961499507;596712.7692396475;40667.62691030314
19021.885350441484;19958.473666760954;641698.7241077716;574361.7192683455;524289.5816556702;50072.13761267532
19045.10318571689;18942.00860779981;581774.4370402554;526066.1951037301;481002.7412123545;45063.45389137551
18944.492301697675;20020.062124590146;587958.7317098754;537658.2194797082;480310.5473352754;57347.67214443284
