TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
19274.98675899028;17560.85868367362;2003903.7354003359;1280945.0594214369;1226960.9848182972;53984.074603139656
19047.692885044573;18991.46743481433;1834545.4437128864;874571.1630435814;810935.2983550702;63635.86468851124
19229.440530906562;20995.69064404626;2210493.653699939;1318434.4085211914;1258271.4266994644;60162.98182172701
19196.756199675066;19016.24061245573;1993907.036182716;1160997.5066277927;1105419.593876082;55577.91275171074
19408.502228489615;20687.57930730146;1722304.8443848002;1002211.4363516775;973799.2240149594;28412.212336718105
19462.922237313407;18769.29847385782;1915890.5443907804;1249204.9876841526;1196284.9284161245;52920.05926802801
19118.37343237008;20493.56419039864;1662378.5877733289;1027425.9521941288;960366.009654947;67059.9425391818
19265.520115599138;18590.74905462603;2051311.7392869042;1315883.7693974127;1265421.6182532276;50462.1511441851
19445.32220280159;18529.94354207954;1687866.6031646922;1109793.1277912443;1080814.2959094837;28978.83188176062
19144.15923798595;19441.485957178087;1883726.1684897519;930155.0887002745;850721.4179639814;79433.67073629308
19158.429151202698;18309.301638509427;1742560.3097054446;1028865.5619788502;946814.8675484381;82050.69443041203
19147.12747260222;19980.34265406191;2000969.7857918057;1079864.8483815321;1000725.091014782;79139.75736675016
19152.565266191537;20919.82451572852;2258394.089823398;1330046.2510742494;1278728.0573692871;51318.193704962265
19303.99362715742;20778.24806346765;1642075.6172138613;700835.5810225636;655153.523852692;45682.05716987164
19411.147965128555;19719.586803493596;2203437.648961491;1365505.4291067375;1353415.3073402012;12090.121766536264
19233.225326578457;20896.84956011984;1941189.4988250872;1055820.8613956836;977967.7357437123;77853.1256519712
19344.573230356615;18068.597898645803;2093779.791891769;1459854.0244569397;1393279.0739276896;66574.95052925008
19112.75114407328;17391.0015197478;1495135.7189217196;786320.0636709308;709169.6916761274;77150.37199480343
19274.85291528387;20458.707610510242;1958131.2316414644;1314434.0359412734;1225840.5752936713;88593.4606476021
19252.28158047591;19044.595811318242;1965768.9564612703;1145271.663871707;1092093.9692805558;53177.694591151085
19208.529041476664;18983.7984053617;1908073.4403461332;1025809.3283170986;990335.3983637951;35473.92995330342
19073.44820008153;18578.346739390192;2356212.764456217;1284905.9892847033;1285167.9191165208;-261.92983181751333
19366.00694562258;19658.65955026877;2592184.1661326117;1570142.7340632337;1503876.535365108;66266.19869812578
19301.031755711934;20174.004911407188;1718305.7641399654;1070193.3327115888;1018409.3623372314;51783.97037435742
19098.333622646147;19856.251648477693;2329393.4178453675;1258313.9641092385;1220068.9984252383;38244.96568400017
19276.32564490931;20053.52272903653;1873693.4527408509;931504.0740682681;879523.0713741833;51981.002694084775
19150.041128338944;18831.937764162016;2355944.79039075;1474077.282208729;1457140.9511023653;16936.331106363796
19229.57043323707;20212.21512341691;1875918.256487796;871290.8944112428;796537.9242137617;74752.9701974811
19071.72245367802;19611.50901126582;1864198.729763462;1123792.2676379636;1071412.3090301377;52379.958607825916
19236.45750891345;20403.830638151267;2655223.1672821147;1619880.3281388483;1571879.1225365188;48001.20560232946
19082.20589499587;18706.266277788898;1908100.8009775314;1045231.1434670729;984150.9520738854;61080.1913931875
19122.329631566947;19092.25443827077;1715509.2159604505;1094802.3877771983;1041601.021830044;53201.36594715435
19326.89138290013;19594.685354506724;2175185.2166167656;1301405.0696331754;1260343.0715233493;41061.99810982612
19193.29359342749;19476.51314629499;2095094.1723977474;1148334.972966947;1087017.4460667763;61317.526900170604
19273.807832003393;17973.701907871804;1907405.1099135962;1236676.2177234462;1188024.416842653;48651.80088079325
19165.52272274961;20773.979852596527;1775870.8034558096;814812.7068220432;759093.1130788656;55719.5937431776
19172.308344630885;20302.331446955082;2342411.04050076;1552139.4265974176;1424420.6993093519;127718.72728806571
19339.30983817487;18891.845313752605;2282260.805922616;1459535.122585009;1388043.2536300407;71491.8689549684
19302.296307641038;20311.283068440556;1701507.608003045;723623.0408084854;685052.8232264977;38570.217581987614
19076.11086873836;20616.86603055701;2173245.6437264895;1320118.716503364;1270686.5586297354;49432.15787362866
19146.551864252404;20023.054036553818;2037518.5009171697;1315846.8206510993;1275891.118413658;39955.702237441204
19239.72469911425;18685.314759158682;2048330.494898197;1153426.7218638493;1080012.2370024316;73414.48486141767
19244.683144342536;20220.945868049923;1823755.1849859124;1107808.1322635645;1048331.9793796199;59476.15288394457
19254.10185743527;19210.057757077717;1623027.2776009142;972387.8632680083;921189.7217864069;51198.1414816014
19269.15093483327;16753.46937026229;1815216.5877171808;1022422.2915364935;967332.6834500912;55089.608086402295
19364.66660419396;19755.681882364457;2115215.6414678767;1435498.287925428;1365634.1153760739;69864.17254935415
19155.34331226131;20989.01551574511;2356240.4038342824;1194110.0167928552;1131555.91216109;62554.10463176528
19096.447208879432;17793.212055092732;2038560.9121464523;1166483.9518864723;1110308.0784902386;56175.873396233656
19226.2716566319;19786.993440723018;1855125.6687714122;1085332.9544123146;1028286.337365846;57046.617046468426
19260.528714370856;18854.620847129336;2028422.234428004;1220641.7449125005;1154271.1515662116;66370.5933462889
19403.235740028013;20649.783313881406;1738080.5642179777;928117.8819650095;873952.1575956417;54165.72436936782
19219.29689176777;19275.67102216122;1812037.2135200182;1034827.6767390573;1002172.2766662815;32655.40007277578
19111.020647688052;19600.37122450082;1953189.9204819452;1150721.8624425249;1133407.2192834758;17314.643159049097
19532.917314992512;19654.372523976137;2140096.418789696;1345833.6510585006;1292999.7240196774;52833.927038823254
19123.442573780754;19045.425616996305;2114668.4492281;1265940.3552907223;1188559.5146965932;77380.84059412917
19338.607042606145;18553.94988616723;1899609.5017140072;1110323.6664818597;1081970.2860783671;28353.3804034926
19229.870339812394;18770.55554008999;1463543.1353333974;734381.6994454088;696973.4233782853;37408.276067123516
19280.34216818416;18514.18481077263;2033424.9889791207;1113205.1719967292;1063567.711230691;49637.46076603816
19286.42493475163;18826.682460751;2033935.198780772;1254751.9651462187;1187486.587101736;67265.37804448255
19318.980169392566;18129.70433629286;1609891.1551666637;1178677.625514633;1122660.202689369;56017.422825264046
19287.808559611367;18744.174657268497;1849395.8734106012;1105609.444106719;1051515.9067827333;54093.537323985714
19273.82360786969;20123.503140192126;1886159.2066505386;1147123.5253249092;1094359.4819570512;52764.043367858045
19275.869023555297;18677.06151314753;1652186.5745396;926001.0950269811;901724.8329185226;24276.26210845844
19337.055115968647;18021.47789196939;2180196.3348351307;1519763.370864431;1492958.695484431;26804.675379999913
19404.926270208118;19207.596672570384;1819240.7527441294;1229944.2381502283;1175563.1635495;54381.07460072823
19353.054161475822;18663.340137054987;1993383.631679077;1118887.3075219619;1085967.2070114159;32920.100510546006
19032.814082964243;18963.556688670298;2000644.2933887478;1238023.4576490426;1190986.7639659909;47036.69368305174
19259.9359017585;20376.5716634998;1836807.670316045;1018587.6268636824;947879.7470955243;70707.87976815808
19233.328014535855;20358.064022899245;1461161.4472352997;779323.9096007152;766251.9571238835;13071.952476831619
19259.661231769078;17822.195351587725;1527866.0439797572;841939.3207427639;813240.0304730666;28699.290269697318
19426.800401300792;20444.36815796456;2205590.316857514;1214586.477344217;1101474.9907814001;113111.48656281689
19261.67837730861;19127.14316033517;2008244.5032917664;1215635.1992848811;1147449.017817154;68186.18146772706
19195.44001010329;20264.351969530187;1822785.3530971368;1078705.2767235104;1033560.0414721505;45145.235251359874
19098.311694419306;20320.908243747646;2309450.941204143;1335254.387745698;1276649.4583702036;58604.929375494365
19153.35167594552;20116.948503083153;2168831.3364881817;1375554.2797740572;1296772.7287701392;78781.55100391805
19278.722746670406;19146.231122613626;2032187.271686051;1337014.842999473;1263407.6165775843;73607.22642188868
19141.060607856452;19222.188904846374;2012134.3059929833;1243286.675427503;1161245.1295471895;82041.5458803135
19209.049884556578;19681.825512230553;2242524.60962226;1274087.3171316348;1197465.359001871;76621.95812976384
19199.170435052278;19001.286128163676;2275860.7638911093;1395044.6934538228;1311463.6449614791;83581.04849234363
19077.578419156533;19200.3361627843;2075372.7703701104;1304107.4904057765;1236547.143252725;67560.34715305152
19316.54735693171;19619.93866749839;2078781.982801222;1152643.3477871579;1144041.7176693117;8601.630117846187
19009.107573936344;19189.735836906366;1602004.337771458;896242.12526797;801111.215224113;95130.91004385706
19340.694389575172;20786.523161829413;2209007.8484944296;1204162.394218842;1135516.4744740129;68645.91974482918
19253.43010560045;17443.568308485;1790922.316597031;1065883.901265257;1010523.9407468642;55359.96051839297
19245.50291124107;19031.168560830123;2409530.8793353005;1462203.4903657837;1388858.7284359846;73344.7619297991
19483.966095137344;18093.040745136197;2247944.826066646;1316766.0218602868;1270978.7638190638;45787.258041223045
19263.232327675156;19718.312539620703;2153241.4246996013;1351234.599967424;1322857.5708651394;28377.029102284694
19372.84179116335;20628.876164605794;1965556.394985123;1172302.675269121;1064445.1084552058;107857.56681391527
19174.83367180956;19870.390255496077;2163283.735394671;1142437.0499401758;1097159.596153481;45277.45378669491
19291.890467505113;19022.575571474244;2161230.5925156623;1249650.6799938239;1184630.1323629147;65020.54763090913
19248.98689962707;20849.786620551808;2051793.647614031;1052016.619563118;980352.5213494158;71664.09821370244
19180.556990777124;18689.702081608244;2161183.0601269538;1094903.3329026606;1075041.7012800144;19861.631622646237
19196.11267292639;18891.693501057758;1850971.9535218799;1009261.6554146012;904894.0210751159;104367.63433948532
19165.503272746468;21085.98791770209;2001556.6073058918;883460.2926142858;841214.3784727794;42245.91414150642
19259.772902529116;19826.176071469035;1873522.0486732852;1137640.8643741999;1073263.1289619752;64377.73541222466
19128.69429996742;18899.658020909304;1945885.3658606687;1069394.7969183135;1021814.6267566673;47580.170161646325
19282.374176967714;17678.775700232032;1542093.043126319;947843.2116889318;933055.0769429184;14788.134746013442
19095.53602120047;19531.175281833424;1561016.5894775516;746986.3301758352;721010.3311205395;25975.999055295717
19192.4793123832;18707.25677120434;1956651.8003405295;1144160.72990255;1093572.765317115;50587.96458543511
19232.831042665868;17964.3066909684;1645391.9735547714;919479.5447322577;844363.3090625803;75116.23566967738
19258.155387808445;19041.937833538985;1996382.2520293891;1061482.2309601903;1020277.8565592403;41204.37440095004
19285.240790759;19124.021929230305;1899341.8597586951;1001609.3995677467;945837.6485634578;55771.751004288904
19014.016654759922;18336.768688684304;1869865.3576193145;1175690.1344097862;1112536.8908685644;63153.24354122183
19199.87677044261;19282.709655795265;2160083.3001766074;1180752.1852919315;1123212.5044984552;57539.68079347629
19196.75736526674;18642.667048355957;2301181.7077562595;1572628.9410022877;1521716.7830486146;50912.15795367304
19346.79683479565;19156.263300915754;1953935.9329347308;1262353.793690502;1175301.5377631881;87052.25592731382
19234.807708274857;19810.650224954836;2311055.3887722436;1147638.1855181705;1132107.3903055931;15530.79521257733
19325.672589836704;16898.275797530132;2390016.5497879195;1627459.2776567605;1576784.2668604234;50675.010796337156
19508.296547194303;20492.1416017241;1775128.3948702388;1089501.826561349;1033101.0054891459;56400.82107220311
19177.94464028861;18175.973912902882;1862633.634690355;1081336.5226429692;1059583.435755729;21753.086887240177
19142.127685280997;19739.006713595176;1980658.7788291199;1272966.6423765186;1206988.4585680622;65978.18380845641
19254.32722115477;18717.37509278232;2009102.532173486;1208074.1910593049;1150529.0800105839;57545.11104872101
19286.11630391522;19099.799753589166;2240923.046316593;1296184.7966295292;1282989.5556524573;13195.240977071924
19290.82038605235;19173.862603406833;2232613.0209516543;1441273.459250725;1371942.1272986035;69331.33195212157
19370.74296851984;18479.873532794238;1722043.945703086;1112957.8014561865;1057873.2969551778;55084.50450100866
19123.611539393532;18338.282956571747;1817715.0653290418;959030.7517061712;903823.0461043407;55207.7056018305
19165.649633164794;20381.033394090406;1422366.3808372149;787062.1326490885;724365.9134269076;62696.219222180895
19236.358496208308;17860.58957574499;1497749.2458632737;921491.3987018632;848065.0602871022;73426.338414761
19102.361890818505;17721.254728928543;2149645.6933954987;1172476.404913451;1120860.5273886416;51615.877524809446
19117.74669016631;18321.86166400592;2015519.9867971595;1245671.8797911187;1200856.4232682104;44815.456522908295
19166.700597779167;19441.418578548888;1824062.0286055056;1101512.4086494993;1020366.0817727682;81146.32687673112
19224.72717033206;20941.563033701976;2447595.368396283;1547611.8353608209;1488792.6223004698;58819.21306035109
19173.961750790477;19865.184435314353;2086242.1803868653;1227174.7403825468;1195507.5163153247;31667.224067222094
19389.066190277605;19139.910984548187;1936952.943497901;1099414.5382799625;1099871.7032092726;-457.1649293100927
19121.85557610374;20112.312377194477;2227905.426499388;1342355.2039262773;1244056.0136861927;98299.19024008466
19521.92876617831;20420.394445305436;2455726.599067076;1554036.404860752;1464554.733782094;89481.67107865796
19079.085444687826;19016.65245385464;1919663.1476639844;1081997.395102859;1031208.1798506139;50789.21525224508
19128.006195170587;19078.80010987389;1956706.1708695963;1261660.356205328;1210143.5656800417;51516.790525286226
19331.931862050922;18082.20328050073;1842574.8656934067;985670.1022562598;976666.4078318161;9003.694424443645
19295.437533264285;17786.267507870936;1468816.1988395567;958550.5953732345;918238.6864783422;40311.908894892316
