TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
19172.292657090613;19494.817010099046;1700248.6120325802;968473.8609130584;836296.8131996401;132177.04771341826
19180.652911486024;17438.747303867127;1527313.561892726;688901.9181209421;599985.2936823344;88916.62443860772
19112.5878848018;18173.871878712296;1884212.6469796684;1373359.3343406895;1349887.1804341571;23472.15390653233
19216.186312473823;20652.974577289402;1574528.898922898;732502.523412868;558215.183090332;174287.34032253607
18972.60863223382;18984.936587512333;1784662.790376231;932119.3708766017;817215.2959118614;114904.07496474031
19171.76297279049;19900.11270506773;2507987.278881781;1628416.6632037575;1509215.1332436441;119201.52996011334
19348.031946509745;18803.33244222711;1790454.8009229042;1106319.6955676395;1037539.3308613028;68780.36470633675
19135.287242169114;20367.649310461205;1689291.984988173;804265.7598593007;667496.5363001113;136769.22355918936
19239.956101253654;18711.238709373494;2471508.7674852936;1701660.0437499594;1594933.7080241786;106726.33572578081
19222.41609800032;18705.98785716726;2424490.720510888;1545187.6066594392;1450997.2740371053;94190.3326223339
19172.378550616097;19424.1411781888;2065217.4030334083;1283678.950689708;1144755.4354085452;138923.51528116292
19288.677670349214;20078.286345826917;1968029.6140809008;1228247.0227076258;1115132.7188944768;113114.30381314899
19335.79214749987;19036.514035215154;2133960.03737328;1353409.4794491408;1236786.6750310366;116622.80441810424
19115.508571937946;19003.295186201252;2003841.5413248953;1217795.3622538191;1130608.1762775027;87187.18597631645
19124.089075854856;17886.437597181786;1745685.9678418627;1122516.764440706;1088212.9724973787;34303.79194332729
19182.673534255762;18535.2913634379;2514728.0231838934;1540149.8455696723;1419841.3965667775;120308.4490028948
19313.54323847611;19413.01788227848;1587998.7602096973;898298.2309314548;775456.3119326504;122841.91899880441
19302.44100511944;18558.872348996403;1734233.2398243146;965266.2830766098;863222.6455258304;102043.63755077939
19305.931283449703;19094.94707465058;2245564.3393846215;1454874.1105873247;1354062.081005603;100812.02958172164
19173.59829384477;19894.19335885421;2008603.3248373542;1204487.3428702613;1123289.527087204;81197.81578305736
19156.2437582659;18729.161718792282;2026591.7548950112;1098838.3327743493;963377.8055449119;135460.52722943737
19189.878346547022;19934.504900377502;1789223.5627541468;954234.6834838155;838675.0958935332;115559.58759028232
19125.99431041698;19555.872438643764;2376416.0816588528;1556318.5467410572;1433855.9557365407;122462.59100451646
19104.954130061735;19862.66080362047;1604407.0209757008;880100.2465572829;792505.1756120363;87595.07094524661
19188.02448411156;19714.024821216764;1885540.699539613;992150.4153977581;859434.7630323574;132715.6523654007
19042.181675090935;18222.903665422837;1725376.78688573;1080259.2363278745;1008510.3090114045;71748.92731647007
19260.639836357892;21080.121051771304;2207283.1435965425;1331145.5118328999;1214596.589749426;116548.92208347376
19280.39916980898;19357.302048251833;1951370.5213865044;1220441.0793838694;1154308.5286902257;66132.55069364375
19269.32966895433;18585.181560471246;2043875.9743161746;1099575.8799845348;953238.1012932056;146337.7786913293
19013.473542444382;18639.88129225082;1891447.3682856944;846317.7827890113;729283.9993995831;117033.78338942816
19300.65510642678;20114.388360293207;1542032.8889139667;926828.1947778224;848013.1290133884;78815.06576443394
19162.710342695253;18083.725842036383;1942748.2723146444;1092523.5456390735;960017.24646193;132506.2991771435
19321.54716780644;20091.432073257336;1462794.1810648292;809473.5914109059;684471.1863562353;125002.40505467064
19186.632804951827;19004.380340221138;1460661.9743137164;861882.6499060416;755251.7900497466;106630.85985629493
19175.02059656058;18309.274259178772;2410336.8182964954;1637552.9988161002;1541718.6083789445;95834.39043715573
19027.540567837837;18811.17377091788;1787257.4701895067;1100705.4050921616;1009808.657901124;90896.74719103752
19086.319073610823;17804.12580905812;2151500.0560360565;1177233.0618646103;1042876.7128993256;134356.34896528465
19177.21143149564;22351.63364819902;1998387.298501819;1109264.1346426646;982017.9967836742;127246.13785899035
19197.270225764652;19066.828122349303;1993725.1745249298;1248463.1436525;1160910.3298666743;87552.81378582562
19138.7444616514;17720.577775433685;1498749.6172249024;757432.4896834027;659603.6797568866;97828.80992651614
19070.34880067719;19079.947661402566;2112975.9142674785;1015350.1730264707;890871.4599462433;124478.71308022738
19162.12839055403;19033.615124073956;2208519.6574947094;1395034.899070545;1306588.4562025713;88446.44286797382
19150.63216233912;19279.70127768638;1928293.0632058075;1080607.2939421022;963930.2727600881;116677.02118201414
19377.06805970938;18890.378393648927;2068505.4176195525;1307890.526152487;1176265.2584333026;131625.26771918428
19189.348310094323;19786.58166850196;1722182.8054728599;815958.7766056054;668726.8424286076;147231.93417699775
19151.001267734406;19138.999346351833;1731362.8296176407;983659.133302877;896853.7476249016;86805.38567797537
19161.935266696626;22108.02204945147;2255595.2170605706;1258309.4647116568;1071599.2544130627;186710.2102985941
19220.40298905837;18985.029044110455;2058802.311653629;1339096.1822154466;1268082.0531871605;71014.12902828609
19216.726526766273;18599.425301972282;1556488.2767390572;785428.8850297505;679759.6151028402;105669.26992691029
19305.262266009344;19972.574987146112;1782406.5578848887;1117259.5467914687;1006590.6382567746;110668.908534694
19320.850153194213;17990.94609254369;1711633.7194735417;1031947.9236313783;933498.2479180325;98449.67571334587
19182.786691038546;19770.49994949299;2215645.7583706155;1324286.0425023518;1214033.1587920026;110252.88371034921
19206.308049641495;20642.343694773106;1822214.198327791;1158670.368565455;1042059.366411114;116611.00215434097
19259.402079249878;19107.155575511755;2198571.532034269;1340492.4552651201;1206675.5581062757;133816.8971588444
19210.792759423693;19194.181661786773;1802030.728362482;971537.1657449064;848036.8482961791;123500.31744872732
19306.408981637953;19563.898008659202;2322155.058788051;1346205.5707219304;1220501.1759755602;125704.39474637015
19191.036926215274;18999.523694073858;1713034.6270552156;800475.8201238512;708689.3468917849;91786.47323206626
19279.303037233632;21204.135014980653;2268455.5410440103;1406207.9052396785;1206315.5381741493;199892.3670655291
19159.91287791495;20022.990902106347;1583225.2995732136;788254.0680199775;705840.284713526;82413.78330645151
19326.205100253184;21223.40199475374;1662198.105055979;762656.7852341584;572400.8588239235;190255.92641023488
19101.31233683722;18250.625013895016;1930270.1829524222;1124798.1329881814;1030211.3647900551;94586.76819812623
19084.34169757474;18774.502600829546;2245672.363897629;1430740.021146878;1359156.6213385537;71583.39980832417
19183.92730562562;20668.77382486436;2351837.612297914;1455671.482152819;1337921.5838143022;117749.89833851671
19319.666691485512;18589.166843230872;1482140.6923069158;736287.4302173746;622189.0238594424;114098.40635793214
19239.718535252643;18961.638288166785;1685726.1586045409;884115.7108963612;750269.1290360698;133846.5818602913
19125.155842149365;17919.647543395415;1741654.986866877;1094159.9416790889;1009617.6482540718;84542.29342501704
19257.712642661147;20546.70032600292;2444247.13802193;1684686.7314553806;1509051.228243644;175635.50321173668
19145.32989827979;19530.972284964053;1887225.3123420386;1278287.1742506747;1198487.4749833592;79799.69926731545
19199.589520840986;18518.759539339466;1680077.5911169176;969834.9434096921;878477.6025075283;91357.34090216388
19257.987544858715;19179.954294885265;1734490.7115177943;1038769.9485307268;907266.3055597271;131503.6429709997
19146.285511704915;18562.945159299266;2412367.8854075363;1675843.6028962652;1568887.027010768;106956.57588549727
19256.763533932368;19296.875056178;1681027.475787893;799480.5797284769;677509.6267422237;121970.95298625319
19467.62501109844;20794.334526381594;1680274.9101231946;895156.0766522026;773540.3475722406;121615.72907996201
19167.57722211743;18325.494074761962;1965471.9971428686;1362601.3547647363;1282278.0568628875;80323.2979018488
19326.86601447674;20207.381390468607;1914402.8424472886;1142372.7224774451;1054437.5209982914;87935.20147915371
19123.68332862611;20438.700429700806;2109643.4542592177;1326141.5531260793;1190996.482393146;135145.07073293324
19318.325349171122;20124.038119022243;2080652.2029943224;1089716.49911206;914901.7271145005;174814.77199755958
19182.965913263597;19113.92145629411;1770580.003352495;1094884.1186527791;1010856.8935440731;84027.22510870593
19066.05836516601;20500.73075903453;1982989.5295461426;1359194.842047304;1245991.6526172715;113203.18943003239
19089.344127265864;20280.595351851385;1532152.9210455895;855925.3068211635;757719.1101677688;98206.19665339473
19074.257555694843;19012.238562332423;1922371.545771292;1182501.8649544637;1073702.0510361246;108799.81391833909
19107.767289121603;17092.841093061485;2172725.832454512;1381994.6993992112;1294576.0827839226;87418.61661528866
19397.82059734367;19326.588833351605;1787001.0958278473;914381.1938716836;788090.3301778223;126290.86369386129
19272.89401735635;18243.203390838342;1882957.2121494478;1119078.3295238735;1015569.9766090236;103508.35291485
19077.019804467025;20590.238676223686;2039855.0660998551;1360192.8833619398;1222972.1361320114;137220.74722992838
19123.66531569409;19102.232609767074;1900435.5163838607;1090156.2473433292;996402.8845843149;93753.36275901436
19218.821149181204;20256.775288825684;2012516.1945061805;1137187.101542669;937360.0622124679;199827.03933020122
19294.78093759641;21155.041242082807;1812427.691041143;912022.785246276;786479.8713573333;125542.91388894268
19311.809090975617;20917.149878473316;2693466.859573559;1494455.7243520208;1305272.3329578664;189183.3913941544
19248.235890741005;18381.547040411613;1878175.0797523395;1125983.0329350657;1027309.5799457727;98673.45298929303
19059.84878781585;19601.69533412123;1961772.3799363223;1208697.625181114;1072713.5239020146;135984.10127909947
19226.476806897976;19735.535586839298;1926964.478117425;1228271.2174427859;1142634.5181397696;85636.6993030163
19154.1643992046;20062.513665499748;1763742.7929131184;956061.9146391596;844258.7082691109;111803.20637004869
19213.836765923625;18771.328729521014;2154192.2361816163;1195485.13119649;1071377.6382133793;124107.49298311071
19131.314696586975;19637.73356757;2383013.620405576;1468722.7578874696;1350711.7591380016;118010.99874946801
19233.940905437663;19998.318789547127;1437119.8662201064;641003.1315512424;538859.5567768022;102143.57477444026
18970.934686778593;17083.519967264805;1824482.9645550298;1101564.1244886164;1015065.9419241886;86498.18256442761
19103.14435401802;17874.816944687984;1903874.6763523787;1125507.1404354505;1012105.9518116724;113401.18862377806
19189.57549671688;19536.16788367581;1658955.6137817097;859750.4571605866;776246.8247639885;83503.63239659811
19236.497872728076;19441.45894535812;1780379.7053957623;944803.9783006059;839154.9699852441;105649.0083153618
19333.615582104794;18506.094343231267;1824219.3999546412;1110101.0893238243;1020325.2071713649;89775.88215245935
19258.252850191908;20270.989729913057;2134924.9559850576;1298866.2576550485;1149126.9865084616;149739.27114658686
19210.826559313155;20891.783360370995;2012907.4482229082;998591.6049071997;844826.0599562514;153765.54495094833
19203.339798243982;18106.406066355838;2194359.8808479425;1220817.5894948563;1071853.6164937725;148963.97300108382
19155.149379396487;17797.564493666003;1889020.5330296932;1055025.9243405145;890797.598771855;164228.32556865946
18993.08884503472;17559.353277368384;1839925.4624083661;1121138.2452687942;1026425.7663642536;94712.47890454065
19177.705317655742;18718.388222039146;1827529.2855320824;990554.5900343973;918033.1017669449;72521.48826745246
19235.72446303617;20316.25511231719;1967881.0128793167;1206831.8801916065;1059978.6494222097;146853.23076939676
18998.670617488;18788.68338648711;1871012.6588318476;957297.9278887648;813337.0399460963;143960.88794266852
19148.089619436123;18848.394119644196;1648608.3608612553;949939.5192843676;903568.6652882041;46370.85399616347
19208.014788416836;18706.14948807844;1985281.4091966073;1141987.4244819651;1035964.1533767991;106023.27110516606
19232.64999212206;17086.511927168853;1747376.4068143747;1056392.4953387687;940960.6098556296;115431.8854831392
19167.255956429013;19504.97991863588;1652654.5921879672;906386.9219179825;812341.7663213246;94045.15559665789
19158.596502591416;20551.91811551331;2039215.4037041315;1089072.6630946626;955294.5783344748;133778.08476018766
19210.92461437308;20323.552747047015;2049199.2716616038;1125415.0408284902;963623.2133094982;161791.8275189919
19084.068114928526;18916.194568967116;2026777.977046099;1225797.818577738;1143567.9781924929;82229.84038524516
19233.925068324414;20010.392565281145;1630485.965456983;978569.9934156077;869450.6506489721;109119.34276663559
19005.718854153773;18587.679540913643;1825792.5620985003;1085665.4772508405;1020558.9347454363;65106.54250540421
19043.383744270905;17516.936812558524;1644562.0693686397;1127258.0281410615;1047081.5421974976;80176.48594356398
19028.72146695368;17768.075772038417;1823281.1267847996;912578.579159691;750402.2149840978;162176.36417559325
19194.09348597057;20912.9682808402;1753557.2548646512;888390.8228628146;717640.1199372867;170750.70292552793
19119.62759719224;20155.079099447783;1913773.7875641128;1185212.001628589;1071199.8228084596;114012.17882012925
19264.433451503766;18129.22935966105;2177545.3615793157;1370086.4465429287;1253541.90643605;116544.54010687862
19237.010211411605;19440.660589498708;1553117.8913266745;999168.5136590328;895347.9306036117;103820.58305542101
19238.654902986014;19113.486771254324;2060068.5037936443;1206093.9887673028;1065181.1119349068;140912.87683239602
19375.443845286958;20118.696896014768;1767966.3776500677;901740.648364776;764460.9154472821;137279.7329174939
19309.530260316256;18278.39646363758;2098807.1804680587;1412229.0495158439;1343557.0523370001;68671.99717884371
19023.205600431364;18806.731400556822;1585010.4793245136;1007766.8386372263;901526.1263862741;106240.71225095214
19314.83219101312;19909.34210202489;1961289.6927495615;943662.8583912257;799187.614526006;144475.24386521964
19349.711882545973;21049.118463430743;1993425.6153362617;1259850.7734215255;1183518.7805017694;76331.9929197561
19160.264220412573;18430.012962879267;1806973.2510090237;949844.0480046356;869763.842920555;80080.20508408058
19048.23446773973;18363.727859013765;1789557.5370778602;1032912.0670100158;888209.501317981;144702.56569203478
19165.89429330804;19656.700855378796;2024405.9673812187;1200158.817414934;1091651.3666346674;108507.45078026666
19214.002468803326;18156.978883638654;1554186.8307887288;814950.8016280903;735288.5240817881;79662.27754630218
19434.937715205593;18291.488672442945;1878267.1763075115;979033.0844536598;844233.1469504756;134799.9375031842
19227.08872959937;20289.038193338773;2142530.256540455;1324940.484599109;1220878.2315510833;104062.25304802577
19105.89784066348;18685.420885953237;1397411.7058389266;710368.0497404011;665296.0344098478;45072.01533055329
19183.368263668322;18828.37841117125;1996166.4391959934;1075855.8585561542;993794.501773474;82061.35678268014
19316.779007346053;19099.412548298296;2095553.8359455648;1313725.5943785387;1177742.3549769823;135983.23940155632
19174.970244555887;18940.825482295142;1733166.6228524896;952848.2142191881;841949.3854129175;110898.82880627061
19163.44934760915;19196.480918952744;2230764.099361191;1602455.2353508521;1511489.3803077745;90965.85504307761
19200.024039865388;18385.947185146415;1653845.05842816;929265.4196159374;782341.9541763102;146923.46543962718
19264.301354616535;18435.220940220755;1531515.6167219458;906936.2237473094;837798.7997030582;69137.42404425121
19274.187945391972;19167.60291763986;1524781.5852801786;608422.8699616217;480657.10958484653;127765.76037677517
19215.475470199894;18235.504260818558;1703079.0434061415;1050752.0955919889;992080.4361058377;58671.65948615107
19251.415783330925;19848.317256625043;2541020.372112073;1837082.2481626505;1756888.5470665982;80193.7010960523
19264.759263928514;19082.135138371617;1932912.2967031298;1131087.057659355;1002123.2453777668;128963.81228158833
19252.644408212775;19769.079942371387;2087492.9243419026;1359142.1695208773;1243951.444776197;115190.72474468034
19130.279572306266;18284.28883147538;2036270.627186446;1169251.410416841;1063130.2952431017;106121.11517373938
19250.519985889296;19097.63751884885;2012654.4580065347;1071677.1503385766;992362.6242265906;79314.52611198602
19191.183649671435;17995.39896652227;1493080.2072234484;621302.8718418377;519578.14901869575;101724.72282314184
19122.313733215004;18128.895638267823;2219397.3472473207;1577826.7263993346;1475775.416745922;102051.30965341255
19237.869143722288;19527.675523865695;2176290.972973129;1414701.4078541705;1296888.1123511745;117813.29550299607
19169.960213992057;20021.64749754534;1561140.1536575756;767634.0847670144;619056.5123461427;148577.5724208717
19114.734462905973;18852.71414827049;1952854.0129744606;951218.3424521554;824254.1166423757;126964.22580977972
