TrueTau;EstTau;UncorrVar;CorrVar;Samp;Model
18843.280518886553;18730.156905594013;848650.4831452117;454943.9252130605;399431.8016460194;55512.123567041126
19107.59282207481;19760.56977308273;1144877.0637931107;697731.7526912746;634474.8521601146;63256.90053116006
19091.617159288187;19920.93528949766;1084281.748216471;703849.8807568831;671284.1167955447;32565.76396133832
18901.14944243956;19113.057141123318;986195.0906449278;557873.9603724539;482093.2110365868;75780.74933586712
19052.7091293032;17648.60590019269;924758.1777321824;609501.706535198;559000.5904969403;50501.11603825772
18934.6662999964;19641.972170111414;1105336.2371353628;708512.6570051694;650227.7021898446;58284.95481532486
18982.426192066632;19835.946506357057;933467.1004119366;513196.3758070691;463682.915033191;49513.46077387815
19091.85659587497;19800.4166525808;1049348.844247381;630370.0653788794;592868.9666240682;37501.09875481122
18885.868140210787;18525.96613617016;975098.2709333012;551447.2066373872;497387.4731653111;54059.73347207613
18989.33908597475;19051.414100496273;920596.9319864681;517979.20417855657;470551.68570335046;47427.5184752061
18825.454296345146;20239.170939895703;1089316.0348806777;571796.452848588;515182.021038829;56614.431809759
19027.768142530906;18300.138690715004;1062414.1083559382;663318.581423485;599203.4251975433;64115.15622594161
18831.691090720462;21111.892892588785;963891.4713406414;485447.76988429343;425269.9888044429;60177.78107985051
18948.838995268576;18536.81661856096;921831.0656005396;541353.623431911;491369.3568760167;49984.26655589428
18895.26492642162;18231.669771639445;1062453.4404544276;647674.140180017;590558.1279206418;57116.01225937519
18968.45755316179;18639.985379338614;992238.8844305661;603774.0481407789;559782.7634683473;43991.28467243165
19023.157181506806;18038.092974748157;857357.0264386183;615352.1276042874;567328.860280196;48023.2673240914
18960.997787533342;19439.003568294567;943245.5796445746;607458.8190429627;559024.9998073435;48433.819235619274
18972.30719650953;19353.663180021864;946681.4828683136;628623.2980031405;579961.0911532319;48662.20684990857
18894.508632608075;19070.99243842974;942632.8081128264;523307.25734813185;474570.08232419763;48737.17502393422
18996.502241056245;18564.0618837303;1040230.2456052131;599999.3836762642;562351.6646198938;37647.719056370435
18944.492425633252;18616.88968370335;1046270.5748024087;574098.4567041032;528255.9134846858;45842.54321941733
19094.30114058327;19244.887121888034;859813.8684570434;520948.5884440272;476292.173315769;44656.41512825817
18955.070491025534;18557.00856614632;871435.4803430564;521197.96057428245;485937.45234287763;35260.50823140482
19033.963373884413;19903.547981421652;1005351.1563942336;572378.69215561;516682.4355478105;55696.25660779944
18901.607857584833;18712.75987770582;1001394.099916062;638544.8044670016;582414.2393072529;56130.56515974866
19115.374797048935;19841.873967765227;913632.6751870485;499507.17528693564;463505.6343612375;36001.54092569812
19107.73588982839;19824.569206677348;1018811.5575227711;640721.057009105;579649.7517126303;61071.30529647472
19057.618177591714;18278.42268316102;945067.8448374724;569063.678217613;530334.8590998063;38728.819117806735
19036.313971395986;18832.187578993537;1089695.662073758;673752.9683449907;607650.3617269951;66102.60661799565
19001.98707699203;18211.08874450276;838066.1829711735;523292.19498090504;472763.97375907854;50528.221221826505
18950.901823379354;18845.495100884884;995577.6715899882;644093.6067254693;579013.8582876709;65079.748437798466
18892.0426447612;18478.855278359366;947051.169980263;635445.0215686486;569679.7969029438;65765.22466570488
18874.505854839063;17758.461443159606;905898.7879518085;546679.338476786;506246.47979448584;40432.8586823002
18880.527062889043;18785.497530924866;941674.1935915672;582584.7433356516;536144.7465728167;46439.99676283484
18908.05246718894;18596.525999123958;984469.5813706481;687457.7967900765;631029.4261033246;56428.37068675191
18996.973783927275;17692.567247218503;764978.1473068143;460567.01641567465;424996.70337572723;35570.31303994742
19035.37424831378;19358.66199924557;1010017.4051017393;562828.8441291251;499757.920548597;63070.92358052812
18875.26247401346;17644.51139660927;845443.7186156956;527169.7939472806;479586.778136732;47583.01581054856
19117.982613739056;19366.36468333697;880653.5869953334;562880.5219547275;507717.642852654;55162.87910207349
19040.84504085637;19163.128765924317;1090240.148417968;661182.187195352;594698.675530581;66483.51166477101
19077.564967441343;19138.76895063105;939536.0397721061;604068.9804307211;543486.2633131432;60582.71711757791
19085.97536516574;17840.07559930796;941017.2573459233;577462.5562480226;532190.9556177137;45271.60063030885
19083.645264719515;18048.39947131264;1065283.091631054;693676.3239570275;642419.1444966592;51257.17946036835
19216.77627990986;17787.56855040253;945536.0896454792;626466.324481292;574174.1739027356;52292.150578556466
18847.263839017476;20249.281770273097;912805.0239387592;560771.186363122;503183.53776525747;57587.64859786455
19050.275329957036;17931.548153367483;885453.7540312612;563765.700597941;498104.38137880486;65661.31921913603
18874.603462527994;18320.987319642703;853142.1815159074;456954.2346614606;409550.43736928015;47403.797292180476
19046.509217748906;19620.065730070928;1070735.2858218304;609587.6543545288;542769.1254327169;66818.52892181184
18996.354683215595;18753.091951325518;939720.6758515689;595847.6552051568;555490.7389045567;40356.916300600045
18996.208801346173;18913.382480366516;1132446.863694334;778003.6599705502;704238.1166485284;73765.54332202184
19161.312151749225;19839.406398135525;1038196.6563051089;710592.6556029688;636589.0018907251;74003.65371224366
18982.41539457898;19537.809007648968;819688.0873202716;499298.45825025585;440984.8819070302;58313.576343225664
19116.45053805759;19603.0913165143;909087.7434499101;577481.7022315457;515338.6209992435;62143.08123230224
19001.84592873085;19344.81746542559;932567.0250690894;548339.0821036632;481731.10893051117;66607.97317315207
19037.8580878738;17771.626594956608;875798.4450408283;568257.3945756683;528847.0084942715;39410.38608139672
19031.43733869616;19056.58225229693;972400.6372263159;593284.4564308382;536725.9209980433;56558.535432794946
18867.841864802234;18744.202073806035;1009665.333793412;545517.4350377875;490238.5413363912;55278.89370139642
18992.118389280684;19329.89873016879;899610.1624676571;583498.6392919351;519094.85311669833;64403.786175236804
19081.945695527673;18806.399048416904;931661.99525498;582288.4814125224;512921.8000729594;69366.68133956299
18891.67791537432;18795.73192539491;1104365.939589319;677833.9233575591;597010.1245891277;80823.79876843141
19011.634289127585;19631.27155354217;825396.5912436901;522133.5972424724;467478.04187631543;54655.55536615697
18934.795892783466;18892.640412727385;902350.4652410373;556238.902451676;509705.2309118572;46533.67153981875
19013.66683259335;19833.817436713027;926681.5536800447;620740.7404668612;563564.0122015767;57176.728265284444
19028.407273878853;19805.711665884857;866261.4149396122;550016.0890300139;496281.0444871342;53735.04454287968
18987.301592313168;18874.51545059909;1007892.1713416927;557592.9014079468;509530.35877614206;48062.54263180471
18967.487989011093;19194.899385485973;899630.0559260425;542580.3712512552;492653.9769175936;49926.394333661534
19130.180593125133;19833.78564472779;1137651.0472903303;597321.7794944099;526557.7453210923;70764.0341733176
19113.021078069338;19497.020148594464;1111007.3286229398;672044.04746844;616271.9747256071;55772.07274283294
18981.645114251478;18450.688812134253;888484.8791349796;544595.2990454095;509224.26263709343;35371.03640831611
18897.42187275541;19345.416811470885;1021804.1323700044;546155.785460955;498576.9488958916;47578.836565063335
19096.274963898355;18903.521781563006;965445.1116664177;566741.5683774815;536340.3011812143;30401.26719626726
18811.320310232863;20371.752235484244;1037264.8234847148;587332.41858353;545521.8470536282;41810.57152990182
18887.159601799103;19102.016505253498;1037219.6202441064;629352.9346776315;570095.4151522364;59257.519525395124
19099.856667841395;19223.28188030602;1070584.7899617495;627874.4553147277;572864.493134473;55009.96218025475
18950.118375440023;18687.458473326864;1106093.8474423909;618434.8531018972;581151.1092531099;37283.74384878727
19111.17368542307;20128.34414394623;907745.4874156888;546687.0203051553;504462.50936861505;42224.5109365402
18948.450242166273;18191.674000086332;985217.952903653;616625.7394103176;580524.1273871103;36101.61202320736
18864.032498177672;19825.249230040434;905313.9321795338;594209.3390669773;563667.7690469073;30541.57002006995
19043.711946963635;18861.91110641085;1030280.8129746458;652079.0710628557;592694.5655625461;59384.50550030952
18918.89100874985;19455.81523834085;1064640.7477230537;667520.8156792822;608672.4171642975;58848.39851498464
18978.42889042426;18695.321645465065;1034138.3909854116;636868.5069813558;575450.4499807878;61418.05700056802
19041.37368392893;18085.6573101033;939784.2407854246;519053.02588775475;483183.13455783785;35869.89132991689
18918.705263568245;19591.019171377862;1061143.3803338774;660617.0337509564;595467.5074466402;65149.52630431624
19079.21083453899;18101.99385363996;1023670.3398574614;656540.4417383836;599190.9369973493;57349.504741034354
19074.3387344906;19336.771856482213;982172.7161421773;629316.7422431471;569014.4121205101;60302.33012263698
19019.566137487138;18843.0243706034;887909.0448962193;550749.0977620975;504958.1796460021;45790.91811609536
18882.9738238223;18737.985397454362;1007530.3447682466;621273.2925948626;558729.664583457;62543.628011405584
18925.30798290488;19646.32648158123;1014210.2105348516;546793.6203472831;493079.1229115768;53714.49743570632
19058.459957567557;19579.998016197627;1034871.879403457;602280.9955926617;548470.8667724958;53810.128820165875
18987.342370995764;18248.885890095236;781685.0869850046;467275.66076643654;411953.7222998109;55321.93846662564
19005.6462609875;18548.66786720287;943060.5484310611;549480.350386941;489588.84782005264;59891.502566888346
18997.86330581161;18655.020772455446;935992.5544348706;572590.3511706449;508527.22696128127;64063.124209363596
19131.799689077357;19200.413537295535;743332.1434098945;502849.153402311;468602.02269947773;34247.130702833296
18874.20109885445;19045.83817770672;997330.553926815;591722.7728712915;532870.2839014811;58852.48896981042
18867.505172735215;19780.740230055966;910426.8840728414;534844.6545383981;494730.7433213624;40113.911217035726
18891.800456086396;19212.71239677805;1119217.312094393;638424.4591951595;582896.0875782495;55528.37161690998
18763.356829701526;18868.246454275002;932110.1492986968;557058.3672313576;512247.5295432477;44810.83768810984
19083.998897865335;18651.67084786534;894041.3418298652;549864.6272075851;492951.6584897412;56912.968717843876
19050.271245939843;18356.556859987762;830624.9296140915;542942.2071800369;486139.2935884055;56802.913591631455
19212.88151709322;19422.597328261538;970459.7033374333;560505.626601946;540082.6099784118;20423.016623534146
18923.766806969;18465.66678506952;1007844.2857653841;657819.637507489;614115.6533589019;43703.9841485871
19085.848542958694;19858.505055635163;1010139.7098158965;584057.2290523349;541667.242398216;42389.98665411887
18900.89495288439;18525.06203122927;875361.4434033949;546154.3731349269;503029.4782750881;43124.894859838765
19028.96539840183;18295.600449216377;902502.0281180147;585087.3837638508;534295.9202207441;50791.463543106685
19027.865295785996;20331.351972143002;1055710.9973010095;658635.1864071327;605054.4072394201;53580.77916771255
18998.996023086296;18452.20865664339;1145517.7360693214;774664.3682095937;733498.783490644;41165.58471894974
19180.693896851535;19064.608890258554;1084658.7014489819;593158.1196950919;532817.8445824092;60340.275112682604
18970.489839060596;19164.412625810874;1012671.5496609426;561275.7185806982;509609.8552112273;51665.86336947093
19019.711539457177;18322.341056000492;947697.5539384873;557188.3371739958;512638.1433428607;44550.19383113505
18918.574426211537;19245.093709163626;935800.304561877;562533.8527993493;504559.7326749568;57974.12012439256
19195.470983829775;19071.571180607185;1026413.9766299345;568791.0933490822;509673.55077817163;59117.54257091053
19022.752165207836;19939.083757569482;1076696.6271095807;631332.8325741306;562845.5051973996;68487.32737673097
18887.860613766814;18759.537790480805;1042348.8813964773;609073.4551572644;547648.4228813185;61425.03227594588
19137.794657463208;18123.425536443305;1039213.9939260422;629934.782902172;582972.6662614034;46962.116640768596
18908.624016689984;18979.292217691225;930011.8696169967;610801.5800895302;552401.1596321382;58400.420457392
19091.013794095572;18337.558342250777;963736.6584160544;576111.5120535393;525569.1119887908;50542.40006474848
18979.74089683426;17419.272065780864;814500.1484997428;488405.54306466045;412806.61643748364;75598.92662717681
18876.60679606294;19276.125966257474;1122042.1128182495;698001.579534772;641763.5578967888;56238.021637983155
18872.22845917578;19054.688106536083;902887.7132803772;543487.9826045334;502321.2091704643;41166.773434069124
18937.046616263968;19006.815930533852;1039386.2019005589;614958.4025700664;582640.913367042;32317.489203024423
18930.38113631981;19731.486073466494;1044469.3646587246;599276.3283238843;537478.0244356313;61798.303888252936
19204.915812416733;19985.176571526696;909770.129493467;625345.2645155723;558777.7312538448;66567.53326172754
18974.166396467223;18702.629331739845;1038290.7586882024;679706.1341485507;629774.9952655395;49931.13888301118
19158.521530920258;19298.390486679273;885673.92835182;489010.3124690965;416952.8775699701;72057.43489912641
18951.605480003593;18432.633515796566;839841.0571920685;575966.6621345996;528423.1111720441;47543.55096255557
18971.357742105632;18630.280293943102;993597.7092256675;563589.3346718323;513267.3252145803;50322.00945725199
18855.84973677342;19336.151069390387;969536.646972765;534017.0977200929;495816.5765122136;38200.52120787918
19131.656085154525;18570.84768592634;1007162.2525790357;613691.6658413858;557564.0878206645;56127.578020721325
19143.386695585858;19117.22282192198;1076601.5907896238;585932.7927632021;541340.4616376201;44592.331125581986
19318.403280147864;18978.519144658418;935520.9825355537;583623.0499404581;521576.61506467836;62046.434875779785
19108.522080469043;19867.82193890891;934435.2532946431;580720.6905662302;549471.9622555556;31248.72831067466
19134.632982974264;17756.61438156578;823787.3411504794;561189.5710705814;504359.21820124035;56830.35286934103
18924.305851627894;19336.26620352348;911237.9328723565;577939.6588044333;531406.6570516233;46533.00175280997
18983.839571630513;20548.842452339093;1019167.711905963;581778.0994005806;514567.33139111416;67210.76800946647
19063.36471153132;19440.961747334186;831622.9367177148;522732.19185666635;500968.495227783;21763.696628883365
19010.953799417992;18333.902280767157;897325.9559387673;571935.937215519;527403.5431464401;44532.39406907896
18846.266009195708;20092.531642518683;1065179.4577538092;664893.3118337886;612823.8985409639;52069.413292824756
18949.947260703866;19888.489293798713;1075122.1519555422;583036.8942201588;553133.119403936;29903.774816222838
18950.18698964202;19106.060419729645;987466.6023189194;645982.2515552117;590368.4550011102;55613.796554101515
18891.55925017388;19126.40720049745;812167.4373271376;508435.9515826503;472202.57489757845;36233.37668507185
18672.60313198098;19481.612240214414;939218.8808833943;537271.1911688889;484031.61301988515;53239.57814900379
18851.351621446745;19146.4694980886;1120765.9764959814;694470.3685759319;630940.2050232827;63530.1635526492
18970.406144681026;18821.565560641884;1132948.0861739367;633409.0171307465;596092.111381307;37316.905749439495
19098.960749275117;19712.76808826049;1177442.9446892238;753997.1268885081;698097.522719534;55899.604168974096
19059.099168978828;18371.120728819224;994597.7567056423;610916.1113429378;574385.2739152503;36530.83742768748
19129.614479036518;19670.44527215477;1090243.9473740717;640307.1197714063;583843.8056919357;56463.31407947058
18964.773035052574;20417.52827164383;852305.3584780945;521786.76554565004;486211.09134725283;35575.6741983972
19177.863199983614;19195.29394178153;927742.883363162;620509.5014428332;578987.3928916855;41522.10855114774
18949.096822158444;19401.13935506108;1023661.0255336093;620550.6755359685;576329.5637692233;44221.11176674522
18907.695562352383;18440.353213294202;820273.2535212452;520849.59407376556;468612.2228811522;52237.371192613384
19003.338985942995;19597.600872682415;982196.8408363065;624936.9001485048;560364.3904053579;64572.50974314683
18861.55210460222;19235.970031816814;982741.5465647024;595944.8285874687;542414.60395013;53530.22463733866
18891.294300808055;18808.271617569528;1143447.9834213024;662072.6133986088;602230.3062567316;59842.30714187713
18980.886880624017;18136.971156794407;894327.6709100336;570945.1944105221;524527.0864041948;46418.1080063273
19236.66790055237;18962.733312784738;888278.5115777222;471330.3362593523;433278.59705885523;38051.739200497046
19101.657905622313;19039.42548751529;882796.7611155116;496873.4746725209;456038.31920545397;40835.155467066914
19095.342709585264;19009.57305855816;967310.6263278471;592728.7963194898;540799.0569751544;51929.739344335394
18942.3455297857;19968.02532057071;993980.5846688601;613706.1676689831;554536.4612787783;59169.70639020484
19129.44575024988;18341.699451741533;938472.537663071;605980.252876915;521253.79058990604;84726.462287009
19032.12861503818;18682.760902077993;923962.5788746162;561434.6986267642;524479.2534124192;36955.445214345
18826.230937791377;18234.472670585124;783725.8827470028;462569.4579206918;431750.9860501827;30818.471870509093
19015.198566167408;19504.53632831485;936383.1817436266;547989.4124811669;499077.1250031959;48912.28747797094
19127.426539350075;18686.64871196456;1061055.1456941026;717020.0269994783;674429.950862298;42590.076137180324
18974.308111664337;21130.481445348785;1049948.8763248222;587590.0171949918;490508.2072375207;97081.8099574711
18963.557904193927;19559.112295981624;937300.3828950927;581716.0616403187;511817.4922514801;69898.5693888386
18956.75875427697;18803.77686791455;1058653.4822422748;725253.2504149589;674874.8093589938;50378.441055965144
18865.620148337675;18245.372461004605;931619.338906152;561245.1463571839;506931.94775756565;54313.19859961828
19092.910992799556;18139.06335751355;852692.1106572347;623171.6315125715;574230.8624581883;48940.769054383156
18985.4116886095;18569.01897860542;900747.309883465;517406.60270502587;475054.1003912818;42352.502313744044
18906.08963293036;18651.496376085524;956650.4019425726;562310.7605523657;506106.6572962054;56204.10325616028
18869.108572048008;19161.774213623154;1078358.383535734;675400.9523556576;625091.1553787271;50309.79697693046
19086.03518495274;18745.890624123374;919874.3086453356;549867.741796404;497640.813745879;52226.92805052502
18936.039147385156;18593.346754342365;838002.5064006122;504976.6041435194;461583.4992980161;43393.104845503345
18957.90516425947;19153.654767475135;956092.906982636;560907.736205004;510649.8639298725;50257.87227513152
19028.659283800465;19127.549775501662;890995.6206639642;540106.3101090263;494857.4103135788;45248.899795447476
19267.10448324039;19945.97332534445;1023707.5387659739;567175.8737922076;527499.0669626191;39676.80682958849
19001.807503186195;20802.43302029775;907306.1962394654;482259.53300291864;408031.00921618013;74228.52378673851
18923.918792440825;19402.937767148465;938581.7038025965;497138.33190642693;436108.7740024518;61029.55790397513
18925.069482449453;18746.797982038923;952037.745662288;609680.1014961086;543434.58176;66245.5197361086
18912.773628712817;18709.749631775183;858860.8995689542;490767.9313588037;445553.60012269014;45214.33123611356
18890.348034840317;18989.358773110507;1007032.6257648957;536788.5891745049;463009.5283771034;73779.06079740147
19142.913892407076;18787.59268453674;910237.0203956594;515056.90418484015;476009.5047827107;39047.399402129464
19029.18955312382;18935.077524017124;927783.6172334013;564668.7563432475;529884.0065278241;34784.74981542339
19179.912849974622;18547.514105054135;939839.5896184884;638081.0764313149;602509.3158121963;35571.76061911858
19127.86846733723;19765.27000768216;804399.5321057052;487511.96867134643;442311.81774658686;45200.15092475957
19068.922279664337;19636.482750007053;1033097.7736645147;554367.3518853203;483997.0406194151;70370.31126590515
19015.120527828043;20284.162214907465;1031837.7547183783;593378.4930573717;545727.8402033017;47650.65285406995
19218.49889507941;19544.710451689167;963868.0658403338;624746.00554659;582846.7651540886;41899.24039250135
19118.90555559223;17829.135130783397;945162.3276856157;585161.6389084912;517326.76366271713;67834.87524577416
19181.251583933135;19017.1609996669;778020.4894448323;451992.81515051075;412341.7436559829;39651.07149452786
19008.15234865599;18873.048437949827;834620.882341803;490963.83049659914;439592.3476818952;51371.48281470395
18947.338684812956;18796.047434007087;892429.3979237231;546098.1342907932;497809.7644437688;48288.36984702444
19069.213141552613;19209.732662657196;890414.2848475567;597194.9972552209;537892.0351202522;59302.96213496872
19187.699106098116;18988.656862176344;939577.8415631013;513301.7976869463;451475.23060264933;61826.567084296956
19126.961233906844;18291.673860062783;1068727.4604952156;705484.6279222348;647228.8354419011;58255.79248033371
19082.056167359813;18553.466409012264;831017.718009274;549490.315319669;506127.8079376152;43362.507382053765
18981.51821938335;19305.24910620078;912603.1693800031;592394.4929117108;535009.1514719501;57385.34143976064
19067.57387562197;19424.36566516679;924886.4574311652;530949.8892036066;479585.5995068987;51364.28969670797
19151.213134759462;19143.730034151547;855860.6592786512;447706.28005319205;404300.499806263;43405.78024692903
18927.628981917533;18086.441832139168;1007124.8253498161;622216.7329731942;583376.5776473143;38840.155325879925
18914.800137721468;18437.55526725164;985603.9780972085;645437.0542286432;582720.5465282393;62716.50770040392
19040.285335597735;19287.67525153498;847270.8327257656;531390.8420894393;476233.626564289;55157.2155251503
18922.93188411737;18665.559832414856;902181.9938978509;559555.5104432225;501802.61474581365;57752.89569740882
18849.701150372366;19398.72397215385;1044940.9231732708;555597.6203476253;493746.5335936;61851.086754025426
18965.21932769342;19659.8936891928;850808.826453421;480487.88392575626;440021.93240421783;40465.95152153843
19071.007714483934;19279.585111235167;1076013.6656527137;614978.3477659946;535124.3445502368;79854.00321575778
18991.949801449216;18869.659144158773;920439.6184730595;547071.6185221282;485756.04153610114;61315.57698602707
19035.28843846932;17082.707116626898;908548.9461259565;598984.5088054962;556913.6277180044;42070.881087491754
18742.567130720945;18498.586914748783;921416.345789128;507775.39859386435;464618.55575376103;43156.842840103316
19033.004286126914;19427.51986376324;1067422.451594639;614544.7281395913;569429.0256333825;45115.70250620879
19027.45381085588;19700.40088594842;1014590.1198066664;546269.1484416461;484571.5170566775;61697.63138496864
19134.159640641552;18394.476436729234;870408.6009855721;499927.7867634831;443330.23546591855;56597.551297564525
19039.377890572294;18574.009981902014;864211.218455199;517526.28594287613;467523.29779607523;50002.9881468009
18987.309378982693;18444.280810670753;886321.2501560528;511941.2395042501;446179.3876605298;65761.8518437203
18874.751529984347;19776.32619058667;853023.1346030448;475013.3271437789;433597.1329472541;41416.1941965248
18946.942580682018;18942.198056362668;971251.6382792462;571152.6417400837;520099.5227933941;51053.11894668953
19136.69713352788;19205.37094447305;923968.094138903;618832.6941259225;581252.7045066818;37579.98961924075
18906.78830735499;19412.650189915992;1010125.2658969407;571963.3531968755;526473.2539796195;45490.099217256065
18982.20766880336;18892.902885669628;812652.7859462888;464404.2367426746;420854.7628299544;43549.47391272022
18868.5427201632;18827.896793637305;940649.2570563493;637267.0621984295;590799.2588058653;46467.80339256418
19018.911872925077;19430.509435088938;1123903.7088927857;687502.1768008261;639809.1323583489;47693.04444247717
18979.599473658956;19392.21048686754;970296.6529835082;571228.4768869224;502158.5976052969;69069.8792816255
18894.24604305494;19293.270931291245;934475.9367705132;575854.4226806542;524208.1545313784;51646.2681492758
19045.52849717044;19189.146829085275;1006393.4426280545;646724.6213365571;597168.5562334683;49556.06510308874
18979.487077031965;19190.302094283932;775459.2163078131;445181.4057995822;404094.2854315824;41087.12036799977
19063.013347843345;18206.98059690457;962613.1017964714;518987.3248110559;487880.7453203702;31106.57949068572
18816.15988081904;20101.11850173917;1102614.46215469;660680.020304028;606360.8098645022;54319.21043952578
18959.148919421492;18395.88322138827;926407.1506222724;560481.2019900911;515494.8082622178;44986.393727873336
18963.014087436786;19475.845035607395;1115120.6812028822;655639.2204177525;590252.6299231807;65386.590494571836
18931.756739873137;17936.975098396517;826693.1796218653;526391.8276595047;493691.9347473739;32699.892912130803
19020.622821306402;18510.659235613217;911852.7053084577;581483.4550380703;515754.82354421867;65728.63149385166
18879.39637275017;19407.977250861964;997671.8331992486;554713.9076138076;478945.90039400227;75768.00721980527
18968.52807943642;18294.14099517161;818903.9307522157;513764.7751254977;437288.334522274;76476.44060322375
18958.9989170404;18597.11990015759;845898.1454845477;461324.5756300537;402767.6730499367;58556.90258011699
18853.992888169658;17829.81864935788;947258.4860693543;582549.1801124014;553547.9795218181;29001.200590583263
19120.094403945397;18633.50693169055;899967.2784979696;533875.6795956265;480024.30377430376;53851.375821322785
