RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
45;81358.46680574259;2.386064105477407E8;6387.667767510905;1486948.6222451322;3910.944514957299;612551.853744168;1159.640285315966;61753.64665639473;886.0978880764317;54132.535056651635;345.1809071509904;13876.300839257452;85.80417201021687;500.0076451582963
46;81357.92760336821;2.3859070333291546E8;6395.835521735909;1491163.728201314;3916.319018305516;608296.7509517374;1158.9331405039559;60411.21907016968;892.8647538188286;55847.31186383178;340.9634863899454;14123.476440887538;86.75512271766341;538.0417326894121
47;81355.91595296576;2.385887019049731E8;6390.239797816896;1490790.4009673793;3925.6541798821604;609255.9074982048;1144.70336183801;66442.17138375095;893.9473088302143;55519.55126108113;339.48886073395454;13461.015370547924;86.44608653255537;513.2765904049916
48;81348.48240163187;2.385337288119836E8;6389.611863219922;1488915.735185676;3924.266008817111;608592.9084858305;1142.1248600887047;65099.878992397535;900.3960851155623;57116.18580604544;335.61684721153904;13836.915893427054;87.20806198700488;544.9437700699666
49;81352.06338089757;2.3857324058535925E8;6392.192758792508;1489614.0796865067;3919.0167257720063;605663.1914752714;1153.512266638894;70280.50857456568;897.2876821007501;56621.26269977896;334.7844892140481;13408.505742369223;87.59159506681006;554.9051793973746
50;81350.21706841745;2.3852079925618258E8;6394.59869718383;1489778.9536724926;3914.324864789064;604688.0451159253;1158.2400503647818;69985.67143543225;895.8345322630166;55883.5247760769;337.5387220105263;13535.440982455359;88.66052775644138;597.8925803834568
51;81345.08124457867;2.3849520984099916E8;6399.3352850573965;1489982.030064543;3924.8537936122543;610635.9220435758;1155.5731913811858;68545.85807172995;892.1639908521602;55910.89189294276;338.35299300260306;13257.70996519888;88.39131620919332;583.1573855297992
52;81340.58519165474;2.3846296517804974E8;6400.690987844528;1492016.0050787476;3928.7271400491754;611015.8030040225;1156.4126929667552;67756.01430853528;891.2404485801942;54891.90225586227;336.35869075413007;13325.034623435353;87.95201549427243;544.8727104469191
53;81349.6354330163;2.3851374357967523E8;6403.934870692335;1492579.08880417;3933.1429878479294;610962.0301779929;1155.8251177021893;66892.41173949062;893.1311007630965;54462.12426438748;334.1648815082797;13020.611416635793;87.67078287084031;537.3724590351111
54;81349.71688438854;2.3854061179519242E8;6402.0945787459905;1491956.536725479;3926.636026142625;603305.6242391083;1157.321511546275;65723.5916131277;898.7586514572283;55890.786862492976;333.05474258278076;12898.92362597904;86.32364701708245;600.1547313121682
