TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5;TrueTau6;EstTau6;UncorrVar6;CorrVar6;Samp6;Model6;TrueTau7;EstTau7;UncorrVar7;CorrVar7;Samp7;Model7
88591.03551627933;98566.32177719919;4.8998594974683814E7;4.894923916922069E7;4.890121374423516E7;48025.42498553544;7241.464084718478;8218.076686067989;364817.5181384393;356899.4693843932;337341.8264244478;19557.64295994537;4668.165855843682;4792.2932079546445;222694.36007113138;186118.57798126963;108949.26513484887;77169.31284642075;1202.6510416405565;1683.6716048812207;107202.5273658587;90483.38595087684;16749.68735963888;73733.69859123796;869.6859899228849;1143.9881830103566;42919.85795167976;35650.83958345984;10457.657282544023;25193.182300915818;402.09774318676745;459.9904245298204;29390.806707858254;21763.17240300295;1751.4452150895754;20011.727187913377;98.86345412454716;138.13326569195596;1156.07990019721;798.9200407813069;216.94504791649155;581.9749928648152
88584.20010564849;95541.19085699291;5.049351354511997E7;5.047750821066323E7;5.043541471199277E7;42093.498670458794;7192.087993150346;7884.249037987718;384229.6989726488;372108.3038892334;350502.9591485061;21605.344740727276;4627.767950297273;5179.876109574802;238760.47475716867;193936.12242990418;143859.94324757854;50076.179182325635;1181.5582852286316;1165.6598878382708;75665.36246307433;47060.61162340487;8162.453605547124;38898.15801785774;888.4197355750829;913.2180957177754;26012.617731609665;17935.856824987633;7459.425331467479;10476.431493520155;398.1361046497745;558.3241677842116;19992.802110616445;13212.127640085444;2839.6619528480337;10372.46568723741;96.20591739961316;67.17077707265373;677.6221153868598;279.60725464424735;50.54154734704307;229.06570729720426
88602.81559799747;90109.2964031617;4.299543261979616E7;4.297842814683516E7;4.293652202833002E7;41906.11850514263;7211.27766272093;7554.348109924055;339780.5414629336;334434.11162417865;316345.05246050906;18089.05916366959;4708.440118196846;4966.075427943474;206017.6099700505;183637.50558309213;130768.98721928726;52868.51836380488;1141.1388013754772;1120.094018277093;58261.337794716004;43994.7009622193;7306.67313535469;36688.02782686461;871.8804895414073;757.2165718982899;20055.315986345668;13341.42703309911;5674.749335731897;7666.677697367213;395.7927955104544;588.4848064242536;16239.964544707398;11653.79110157348;3492.9764820109826;8160.814619562498;94.02545809670438;122.47728538094681;931.3942223817678;682.2140160090437;149.577412881685;532.6366031273587
88575.4855785401;84070.69217193172;4.163747343342474E7;4.16240272855954E7;4.1582570633686565E7;41456.65190883726;7235.931309131315;6937.488484035545;299457.90470997;297456.38750720315;281542.83109733474;15913.556409868412;4661.703274128624;4608.661264531246;183349.41562951254;154887.33677264713;124354.1197782568;30533.21699439033;1202.9514266705785;942.3192969613877;47953.111156907136;26251.564964048917;6154.759580980692;20096.805383068226;886.6544672785717;837.3155039163919;17219.688224623445;15477.156322341572;5763.310091165117;9713.846231176454;392.0136318615382;458.8865014487107;14587.2098919666;9303.803815818455;1765.9204169815093;7537.883398836946;92.60850919201636;90.3059171778104;620.9349350743107;357.730744108933;82.8003142557757;274.9304298531573
88604.80090491119;88143.48676344918;3.452022943560752E7;3.451030059676698E7;3.447109103081619E7;39209.56595078856;7229.536290917588;7277.432915669925;260848.62407406114;254554.8363652097;233710.60108510518;20844.235280104505;4685.249874238849;4489.861242659164;139472.49748394729;120295.51512570845;88442.43420819892;31853.080917509535;1179.428269769347;1312.753142717349;99449.39519862935;58003.279413683136;10272.056043075789;47731.223370607346;882.9867190531419;1004.9657431950212;31427.058168359166;26788.42616350903;7161.713732389432;19626.7124311196;386.9780234393802;381.885547903193;30218.07299262224;16616.006814647546;1034.5711645924396;15581.435650055108;94.89340441686714;87.96723919520052;616.6675181380882;407.4394614096228;132.98033332557705;274.45912808404574
88586.40458225909;89920.10907707571;3.956412136146483E7;3.9549601772383034E7;3.950981380736198E7;39787.96502105147;7226.805780814307;7313.508937213375;305876.3260311013;280711.2213617001;261554.8812719191;19156.340089780977;4692.188868406334;4546.433202528832;242831.8981600348;169386.4145981219;98604.12674357934;70782.28785454255;1158.4290768950175;1358.6789734448173;100276.6118130318;70214.75166824507;8641.928798149407;61572.82287009565;879.2533826699987;802.3511257023143;26501.777135797394;13927.545360003165;5769.316973906065;8158.2283860971;404.0874327285507;490.0460179994523;29492.824569431505;11412.746595054998;2332.8472306125163;9079.89936444248;92.84702011439032;115.9996175379575;1341.8494804002717;651.9135886691142;204.7750484455957;447.1385402235185
88572.09752056218;86898.45950357671;4.0006487289995104E7;3.999248161387555E7;3.996016822747194E7;32313.386403612792;7213.20008526556;7069.848440903874;306608.15657894517;284891.9869666051;269427.5490397787;15464.437926826417;4682.247154267104;4403.120907380756;170305.355380926;147600.99372940802;100638.18588267064;46962.807846737385;1162.5313517870748;1258.1046803634033;71755.77725919463;49719.83915770559;9076.68864242414;40643.15051528145;879.7520272815135;925.3930021988023;29931.70125683696;23070.957381562122;7217.727912756208;15853.229468805914;391.63856357024594;382.75676465863506;20025.307729461954;12777.714944566982;1306.2289237507025;11471.486020816279;97.03098835962702;100.47308630227393;772.0924700575763;477.9539697194163;111.77840567235053;366.1755640470658
88647.16309522666;89604.48999179901;4.66294728002626E7;4.661968113649821E7;4.658051996754443E7;39161.16895378381;7221.05740814528;7341.0536595363255;344574.88181690103;342285.4811360162;325108.0633951041;17177.41774091212;4691.020241110948;4863.837742033733;252061.1147909338;183057.16790084227;142820.5792850322;40236.58861581006;1186.1335059214857;1253.1764970024444;78200.44693385268;47520.106581914886;10569.149875396519;36950.956706518366;862.7951500141357;840.1846720768862;25925.119122367963;21568.914424536983;6637.517673250086;14931.396751286895;386.5329339967924;275.971869767685;29975.920646872684;12483.206669016301;752.6664925489949;11730.540176467306;94.57557710193021;107.88287865558159;1265.898749596638;574.8380539445305;157.37532474107653;417.462729203454
88604.28721566316;91692.36088313584;4.536305014388321E7;4.533350923797028E7;4.527635463340703E7;57154.60456325114;7226.071688110324;7683.666318881141;361682.8489365526;353470.60905244615;336950.8360695568;16519.77298288932;4683.380557879136;4897.074489199662;181207.35950830078;172120.36517583436;127900.287252031;44220.07792380336;1177.5578143301127;1096.156676767594;59823.65871115259;39213.67918317963;7402.112997824009;31811.56618535562;882.0070742820219;1155.2396318855801;41068.03805309431;37471.81414909684;14548.929519447593;22922.88462964925;391.7652129629587;450.120854159168;28955.846277990397;20767.609706884756;2253.52304651292;18514.086660371835;91.3610286560895;85.07466686913857;490.5037403961335;353.1539375310206;98.40927451933773;254.74466301168286
88563.42117876113;75504.25584278013;4.219037500660821E7;4.217655461238896E7;4.214963296573033E7;26921.64665862918;7214.469427543332;6051.5428096727865;276943.10109609284;274649.3097513835;262869.3389892383;11779.970762145182;4689.291838705243;3751.1289459229865;141200.05880753382;128702.82974137913;93860.17064384338;34842.659097535754;1138.9095326744532;1427.9934584024652;95675.00053534837;66434.47732649895;16975.462899236096;49459.01442726286;886.1913435104759;561.752107994641;34309.76439823472;13743.326956950437;4089.3102017753927;9654.016755175044;408.082833670224;238.44552183449608;27701.037222981344;6020.2410857867635;766.8116566401444;5253.429429146619;91.99387898295973;72.22277551820363;447.5303595732175;294.8290662229249;79.54106381675794;215.28800240616698
88592.58181724118;91528.33592542935;4.3171394131171755E7;4.316284077098561E7;4.312109332245205E7;41747.448533557355;7202.83678488197;7574.219149296634;334819.88316018233;322243.98991058226;304097.71979412436;18146.27011645789;4670.928386895865;5053.313628619054;214462.7268769648;185834.57875547884;135696.89870921065;50137.680046268186;1151.081367161814;1390.3753152924419;84510.86749555683;60271.470508540144;10121.550538178059;50149.91997036208;882.6477815294285;880.7964606329351;29752.256315606952;25904.444349125813;6291.748711311195;19612.69563781462;405.9574378216793;176.26402104553785;20783.676509011526;16226.208820588146;258.20808739193154;15968.000733196215;92.22181147321346;73.46972370666572;562.1957250050659;311.8562538403249;88.32184716750926;223.53440667281563
88577.38576730191;95719.7683047007;4.228114082330889E7;4.226499154494529E7;4.2215779507254854E7;49212.03769043833;7235.496910426301;7905.578947851936;375935.3262434583;317880.2511567812;295535.4947070723;22344.75644970889;4682.735021501671;5135.015145932753;178323.4235844149;161248.7858155333;124801.80108431082;36446.984731222474;1179.8963007690968;1387.448532335317;91980.70285714038;56422.07976083107;9855.156161935543;46566.923598895526;884.0508265137887;920.6288061901906;31154.754921745603;24534.968395261843;6742.674241949264;17792.29415331258;394.41723477416826;372.6851352048715;40355.029175757125;17041.27931322181;1172.4893624141196;15868.78995080769;94.39752686756697;89.80132818879785;946.9730377576979;435.63828079063853;115.140158647008;320.49812214363055
88574.67261592989;96861.32426492283;4.5759841552323416E7;4.5751575043287426E7;4.570246186932467E7;49113.17396275699;7222.601667331545;7995.103342850118;345301.4868448837;332038.6385288954;311675.02201826347;20363.616510631924;4672.4611967063665;5098.060610461935;211238.1006112025;171571.1608926746;125561.56177563066;46009.59911704395;1149.2729258684851;1248.099727492045;88129.41303821348;48443.22517958525;7705.635220496482;40737.58995908877;882.9419681568409;1106.24533569436;41286.2848696586;28989.6389397517;9621.098721620398;19368.540218131304;418.1152559267402;464.6613482581844;29362.83473602731;19598.01226875461;1787.8133840456185;17810.198884708992;99.81032067308237;78.03632094358692;667.5292399679693;281.5162032099611;60.25142080373398;221.2647824062271
88588.85347063869;95808.03830935602;3.768435688134011E7;3.7670409769237705E7;3.762892844258253E7;41481.32665517181;7225.383203030031;7606.204429209953;286659.1687649717;263580.1931026946;241556.99706433568;22023.196038358874;4682.996104090143;4739.930427821868;149671.94678564044;136101.10611296925;78763.03691536823;57338.06919760103;1164.5099888502818;1261.8785578857785;69561.6615846141;54676.64263129061;7624.2446862477955;47052.397945042816;890.0704952085113;1031.7308767536904;32253.688279424663;27852.896659845654;10041.069883670132;17811.82677617552;393.93116724089697;452.11272697784943;23533.89577708916;15887.786026234444;2022.7887970246704;13864.997229209774;93.87544764021965;120.5518397707687;847.478863553622;595.6243886647169;154.3288705940473;441.29551807066963
88598.81336750103;93612.36813891336;3.7706054045432225E7;3.7695107909395516E7;3.765299413345558E7;42113.775939933956;7245.995595572236;7602.120676604298;282361.60277554323;275386.1204966293;256071.87918160995;19314.241315019346;4671.764507201185;4859.983534164104;212128.73785712162;140657.3537578054;101428.71957116426;39228.63418664114;1196.8957856143857;1180.0670941691624;99076.68251715932;48858.67608367936;7240.079794321509;41618.596289357854;884.9198120558106;960.0679608940387;23285.984274326813;21596.314356428495;6672.200483822758;14924.113872605736;401.49067852136415;512.5828606244343;27460.597606136907;14901.696508296294;2014.062153180766;12887.634355115528;90.92481217950278;89.41922675255866;937.2515657308898;381.54682929187163;83.7866136811952;297.7602156106764
88539.00455193245;98889.66633614048;3.598880355475534E7;3.597772971718999E7;3.592384485986973E7;53884.85732025653;7220.234793041257;8034.811081982354;257443.47835511225;254222.61534339955;233368.0275133586;20854.587830040953;4686.517870506434;5304.6612938141325;148140.64395868394;137265.23131597706;98653.30853129025;38611.92278468679;1162.6516703393943;1236.7747234732667;69700.33107045606;44373.83021951355;7717.326544655224;36656.50367485832;879.3426970281675;910.7407248811122;22448.353975152677;17504.87731027476;5533.640980040449;11971.23633023431;398.142994521292;500.13753245627487;21053.27956589892;10944.907203974015;1731.549565421874;9213.357638552141;93.57956064599355;82.49680735757082;501.77793584867754;349.959610400576;45.128642128394524;304.8309682721815
88592.96243509123;76907.45487164718;3.827051637987212E7;3.825986021323801E7;3.823264331811637E7;27216.895121641457;7230.656621662001;6276.803076529279;274563.49852883606;264640.0508871027;251575.2195466654;13064.831340437348;4665.380543821156;3820.7669867321442;152623.63119119446;123727.63572936649;94971.33778009703;28756.297949269458;1191.9736699171078;1287.0885005221025;64504.490532823605;47582.579965281286;12047.366872078916;35535.21309320237;891.7037403695657;746.1759233022124;20373.214300771793;16835.80855937562;5345.614932028882;11490.193627346736;387.4779588778758;333.3068500262971;13527.947155912607;9269.094739883294;1087.088877366625;8182.005862516669;94.12070867626579;89.46481594652697;629.70604466735;356.8630140113856;112.41365640829444;244.44935760309116
88570.2167535205;78888.72889239638;3.2203071650304906E7;3.2190289120412305E7;3.2160683725486998E7;29605.394925307482;7191.803563547813;6128.373620107537;221559.3179520398;207573.66873316528;194364.43065624192;13209.238076923357;4677.055550459132;3989.035650318163;109692.63385733133;99419.65160131626;74282.03906921291;25137.612532103347;1161.862729279807;1186.0925388725022;46962.33910636419;36412.18404109687;8852.232432750148;27559.951608346724;855.34023564125;577.9045791397083;15127.778383256675;10935.952881346351;3532.506379367369;7403.446501978983;399.9384210236496;263.1339252144999;10519.263806373185;5881.647903064001;760.9580316584954;5120.689871405506;97.6066271440006;112.20692656264909;914.670735503706;637.4964211778663;184.77834093613964;452.7180802417267
88537.61933861296;82141.40581799165;4.134302979141703E7;4.132275390766418E7;4.128957940517764E7;33174.50248654187;7202.379572648368;6654.6975156925855;309984.06686049316;295443.7723513928;279999.69628198305;15444.076069409726;4675.328941133771;4136.973431525014;157938.37605885725;146713.3254779604;102876.1921368667;43837.13334109369;1149.7778764864706;1367.3045459366483;74341.14907825622;65216.136599143436;13395.380708000892;51820.755891142544;878.281325725944;745.3202620059864;28267.37197122308;16498.820777413537;5650.28905023311;10848.531727180427;409.21553015508465;330.4036410037117;19727.63729375197;10563.37346718764;1160.2094639316522;9403.164003255986;89.77589914710708;74.69563522122874;534.5958750593572;329.51044871083855;79.05670791451703;250.45374079632154
88590.11130100898;90379.27495687001;3.9103752437475465E7;3.909385438171423E7;3.9051719141843945E7;42135.23987028748;7215.6997047933155;7311.372820233613;298497.69093671674;272375.6884083458;256046.11446470756;16329.573943638243;4669.512781476859;4767.640368087804;162646.0772165117;145364.4359006316;100190.27091830678;45174.164982324815;1189.6859320056221;1015.9585659091787;51383.461622091796;34192.51430049718;5459.772705331457;28732.741595165728;858.3711470306596;788.6684654616439;20827.811100943392;13422.47556837814;5182.75465726265;8239.720911115492;405.53651948340837;636.7353556719813;19610.564385337013;10862.211727740027;3477.76993926384;7384.441788476186;92.59332479676563;102.37006510299852;883.208957280707;511.74780043154396;110.84513626440925;400.90266416713473
88569.48246793759;83855.24619516412;3.759611882784628E7;3.759283695039534E7;3.75534734080464E7;39363.5423489362;7233.885090958482;6974.01375927309;313226.5151956657;310484.5747079403;294599.4828807281;15885.091827212193;4697.562153017536;4271.414249944345;189310.67348870097;149816.21522333453;96709.49576999157;53106.71945334296;1181.188183715493;1569.2773363840479;112545.27419940222;80026.96324010091;16299.043120723214;63727.9201193777;873.2821477365133;683.5551866308166;17335.32407975295;16518.776429593294;6610.405675477206;9908.370754116086;392.6186262265675;354.94553240298046;18239.92532539302;10169.155165124635;1875.7466358600234;8293.408529264612;89.23398026239717;94.82145391089006;935.2338381331093;458.8459958294273;82.90844510952793;375.9375507198994
88582.67874709677;90045.03000832678;3.920143638717406E7;3.917645836832305E7;3.913370731048706E7;42751.0578359887;7186.194924247397;7556.740549171966;318848.7827544575;301009.1922653282;283918.7680756926;17090.42418963561;4634.526586559412;4745.167602415442;195540.02341930472;149937.68071272277;109438.73283734497;40498.94787537781;1171.9526979401096;1363.1239210323329;79286.63403027687;59338.551520458226;11098.91851709142;48239.633003366805;889.6889534790612;900.0499212834106;25782.105414602287;21620.344883785205;7042.422637268817;14577.922246516388;394.14842367902503;470.08430401545;24423.502694280156;15079.158800189032;1961.1299131271994;13118.028887061833;95.87826258980029;78.31480042532274;799.6169104498447;375.6887633933499;74.22549654204285;301.4632668513071
88542.19806012597;85060.26311319177;3.629871228944679E7;3.628966491229568E7;3.624990377567759E7;39761.136618085206;7238.567017183989;6828.248757898243;269277.6350927777;256439.5723447344;242872.0161021646;13567.556242569786;4694.567546968165;4228.444638303257;153699.78206037858;137003.14752790926;79567.84506976078;57435.30245814848;1170.1056233426086;1210.9623905336775;65788.25864201912;56216.09980537596;8491.320934523063;47724.7788708529;876.1566120649078;834.5466336526275;26819.053182174335;19036.762400640146;8203.257696470137;10833.504704170009;403.37692762619616;469.6094837461008;17173.240799267474;10822.593333449815;2717.5249290980437;8105.068404351772;94.36030718209408;84.6856116625832;573.4822335271327;378.16455373072483;97.22785393191862;280.9366997988062
88587.86812942584;87199.94089492205;3.500391039526489E7;3.497880032659938E7;3.493940152481882E7;39398.80178055912;7240.48147896809;6989.561251209584;249713.1609844221;240192.50089846176;224779.23094010964;15413.269958352117;4696.695292964824;4691.809724477609;144336.2839239856;128840.20777393662;96622.40859214486;32217.799181791765;1177.673917136335;1106.576804965579;45783.85438861341;35471.848941504024;6964.154398801689;28507.69454270233;868.0124369414542;707.3121931859534;16840.259376439648;13134.27368772592;4207.515274507323;8926.758413218597;407.1366973455051;322.9763268119269;11168.048702820917;8010.833711969948;952.6709279687398;7058.162784001209;90.96313457996867;160.88620176853135;1337.9147632469244;1059.7990076440433;281.6210535114759;778.1779541325673
88592.54547793133;85625.21652420642;4.182957425388331E7;4.181997255381174E7;4.177743436982714E7;42538.18398460001;7242.085666244558;6998.190764458063;311841.3612947391;310609.7829321012;294303.0175379277;16306.765394173504;4688.338589776191;4349.260357463859;184234.0548343194;172512.14119644076;110546.71738226755;61965.423814173206;1175.3117036076403;1377.6667591242947;85787.65298180845;76116.14533179138;11277.978787071885;64838.1665447195;873.4883125232511;858.107397326054;28385.453467603023;20559.580079536663;8020.523474064831;12539.056605471831;408.68255306858424;315.0261769470841;17993.75577106987;12251.116515168032;1132.0427095065706;11119.073805661463;96.26450726883726;98.13007359677037;639.9587090857963;509.86164122905586;135.78807310664993;374.07356812240596
88599.27806647835;81698.8089127962;3.412461700823108E7;3.4096341911390744E7;3.4063068448242046E7;33273.46314869821;7201.905386159388;6584.537746621409;252509.7913709641;247464.18182195976;231597.22518106175;15866.956640898017;4640.526944276856;4063.300326385801;147340.95926608593;118353.4034935939;90769.55634039144;27583.847153202456;1200.7521565947866;1224.8783140563926;61250.40794053029;43633.837879007115;8828.618367554449;34805.21951145266;864.963150543585;816.1321751015863;29244.275642850884;20014.85951941909;6753.474200692171;13261.38531872692;400.0219627268006;371.2150648020233;19016.20104877553;12241.721332319288;1466.0164881028215;10775.704844216467;95.64117201735871;109.01186627559599;896.8824517809662;590.4311731976932;163.07671277620022;427.354460421493
88551.14709987916;96634.73031030447;4.6512577017101854E7;4.6502431991594955E7;4.645750363026077E7;44928.36133418232;7214.694454871197;7987.80303872734;350335.4089575004;345941.1128886351;324903.41295534314;21037.699933291937;4686.4281229916;5417.225811217757;188631.70531660935;184031.70715179757;142981.8850343894;41049.822117408185;1176.4285705590514;936.2288030774309;28551.65645515327;22324.642100105484;5720.63893123374;16604.003168871743;854.6218730728892;1004.4889226444095;28420.901975150013;25527.56337873975;7861.946328357176;17665.617050382574;402.23910806522713;555.8464107873423;18230.120378209773;15418.069190643486;2469.3121761522034;12948.757014491282;94.97678018242917;74.01309100040646;379.6571475343855;296.82209902865117;58.724814781083296;238.09728424756787
88602.21050316481;95342.42062374519;3.961346084324583E7;3.96043367277418E7;3.956072410059535E7;43612.627146452665;7201.206250596541;7979.042145110521;362073.33283201756;304453.19123442855;283513.78402277536;20939.40721165319;4661.2860161173485;5374.408483560687;188833.54788064706;166205.67386055028;117212.8676711999;48992.80618935038;1186.619086446382;1239.4142703001935;110835.39351892786;55180.929382802475;8713.240708032696;46467.68867476978;860.6530728224244;861.8308607476288;44173.62300928298;21800.184508576927;6649.334121376917;15150.850387200011;398.00205005686394;401.118121455735;49574.138131513115;16927.992920812627;1496.431659037482;15431.561261775147;94.64602515349256;102.27040904628653;1102.2899310777416;544.6798085584336;124.00869980556513;420.67110875286846
88570.06441240468;103089.34982484959;3.7692907062374264E7;3.7652058657097936E7;3.7599300355917595E7;52758.30118034035;7191.773466555074;8457.272238359728;337302.27256220725;278984.415298899;254979.52436015249;24004.89093874651;4654.775338803735;5708.07122986645;190162.25536039943;156533.21145689947;112106.72828408399;44426.48317281548;1179.204170063848;1308.1310469438329;80703.80832093784;50149.96643808884;7133.0033256659335;43016.963112422905;879.5951283439936;1133.3739865036084;56669.296173195136;43324.29360294476;7697.433969773962;35626.859633170796;390.61835239906185;168.32957398986292;50515.01715792468;31034.757306593812;195.36435331792225;30839.39295327589;87.5804769444005;139.36640105597417;1619.8283719335664;943.1130455070742;184.82288290085515;758.290162606219
88589.88051741048;87286.72641196637;4.294731085400747E7;4.294240306857829E7;4.290868002369781E7;33723.044880479574;7212.5282609894375;6996.782774658792;301360.6207877714;296091.59758343676;279652.63488478225;16438.962698654504;4700.217751703249;4228.598276320455;189620.25296750397;121062.98595512066;93294.13532438221;27768.850630738452;1146.142455337515;1396.9964532183799;95260.03930827299;61866.89807608913;14158.345766028895;47708.55231006023;870.2429261692221;736.1305783717733;22854.76908650636;15614.125453329088;5107.78621648038;10506.339236848708;403.08104219980413;541.3327226532707;27297.77860109692;13185.570110259294;2806.2963931713584;10379.273717087935;92.84408557965365;93.72474409491716;1058.6970601413716;483.59863382845526;124.94349628715455;358.6551375413007
88574.30155829256;91344.95245198837;4.232672929014543E7;4.231333740252401E7;4.227329453054206E7;40042.871981948614;7192.0340298145875;7683.627555957901;323713.7184125337;316080.39711034106;299413.4561115209;16666.94099882018;4658.84582472145;4924.82552243015;202172.56707276776;171490.08611549885;121400.66325414565;50089.4228613532;1145.7419374279389;1274.4597235382607;71682.43326892698;56778.73233969441;9470.908859800886;47307.82347989353;892.4285441783618;851.7134783710413;22007.54494011912;16438.045656809067;5351.5719819278165;11086.473674881252;399.28911286839514;530.4172119797657;20645.40214038051;14877.757944426587;2133.0608708507607;12744.697073575826;95.72861061839379;102.21161963868222;774.3341212072912;479.12454142813243;104.04150544957652;375.0830359785559
88610.42300655907;94282.06526905224;3.1073968471632637E7;3.105740624467174E7;3.101490162794524E7;42504.61672649905;7228.307323936199;7634.0398870808685;229781.75789211277;217041.685107284;200426.06868006592;16615.616427218076;4735.790761062748;4992.745966223566;134460.5492180381;114426.241754082;80292.29851373816;34133.94324034384;1116.406320197805;1109.9795283321812;42257.03040081482;26940.151279542104;6402.023874305905;20538.1274052362;893.6514939641075;821.2199532389786;14988.849203861719;12212.858106965085;4510.3593826302595;7702.498724334825;385.9438456682519;598.1725144837822;14352.850024729029;10755.36090463219;2552.9903271401367;8202.370577492055;96.51490304329327;111.92192480236666;952.2290091849862;614.6063789378252;101.4156059974826;513.1907729403425
88546.42238409165;100749.79762227304;3.449629029796275E7;3.447545745005552E7;3.4418394418536365E7;57063.031519152224;7225.315949317943;7997.207059326584;254349.62821631393;241157.17967089193;218605.16451343393;22552.015157457994;4663.302261528147;5142.080155000268;159267.3620014013;141566.16427666094;97639.09609827246;43927.06817838848;1189.8198934067286;1355.324138680781;70126.6836302731;49985.19262596804;6968.399671175559;43016.79295479248;875.1117325943577;957.7454627746563;44132.64313453342;24872.790902072367;5691.501098916162;19181.289803156204;403.2826373496953;437.6764643363085;28745.221220984713;15610.668021198762;1308.2566837507443;14302.411337448018;93.79942443902151;104.38083853456922;789.4987912040592;520.8978445214975;107.29988952027999;413.59795500121754
88612.58949654372;83406.60136713517;3.380208875397658E7;3.377036449784288E7;3.373489310973537E7;35471.38810750842;7215.112675853092;6722.014543093773;238845.3383381794;237207.3580467812;223986.60394147836;13220.754105302854;4671.017415680947;4539.675870366689;131633.96614683498;123935.58886439305;98828.64697312734;25106.941891265713;1184.077973041097;990.7341768988293;34758.50011724667;26811.920234211026;5721.317300405306;21090.60293380572;875.5169077643177;693.8516013620492;23919.420965759415;13507.403071878518;4600.163500313465;8907.239571565053;389.2046180217198;403.827096862237;16141.462118659414;8554.36340430346;1612.8971553343024;6941.466248969158;95.29576134495929;93.92579760396468;557.6510067341708;441.2576442806057;93.41817452321969;347.839469757386
88557.69809744392;81927.57101830113;3.7685870532780915E7;3.766687035943581E7;3.76285486967015E7;38321.6627343148;7224.067670034695;6853.862764746034;293240.06753052893;281314.8685128701;268787.5447107693;12527.323802100786;4661.712841968969;4704.539485015775;229707.30102440232;153331.51807392942;127536.86866091771;25794.649413011706;1179.2337241618175;1108.1266705632345;65361.70029116745;36913.699899569125;8489.15715254016;28424.54274702897;869.7931534353258;628.3104582106164;14382.203882275538;10868.073469204475;3806.731844731545;7061.341624472931;417.1703004154667;332.4738372860704;26158.057444594175;7669.404651671415;1140.7301571369994;6528.674494534416;96.15765005312284;80.41231367034338;1015.8283002923636;326.42618476141405;57.43276425489917;268.9934205065149
88577.79476969468;78373.45686416724;4.437621709143857E7;4.437004468283043E7;4.433790255869681E7;32142.124133624136;7235.280738512229;6272.144166079294;304561.0264578863;291502.11145971937;279433.3261167255;12068.785342993855;4694.576117323723;3823.651716459028;159659.61246173433;142720.70878632792;106108.04131595665;36612.66747037126;1169.2258759480503;1326.9070853354306;70359.18605235558;60165.949158421994;13513.292749258097;46652.6564091639;881.2478793139855;581.6914133144047;11389.882005522506;9243.274270216763;4145.6252090315;5097.649061185262;395.57380335742675;417.11404292407525;13274.83600913583;8869.572511016635;2295.7138421789996;6573.858668837636;94.6570625690576;122.77990804636194;870.9484484522104;615.6825906329972;161.91289952244554;453.7696911105516
88585.36571958577;90066.12636007088;3.672431403427061E7;3.6709416805626236E7;3.6666901766059086E7;42515.039567150176;7226.167218122535;7152.546505844404;262757.62502861937;259822.65883760853;237832.98274802655;21989.676089581975;4662.04803715305;5007.891470842672;162498.52525372975;148705.68049612784;113571.23849831057;35134.44199781727;1193.9845808584266;990.6197754121474;35746.35720275634;27541.195264819755;5707.51446997629;21833.680794843465;873.7218793717118;782.6825835403829;18621.27281475549;16571.693759766575;4535.24824959904;12036.445510167534;401.7270155224677;275.668083396544;11539.470788386365;9476.719471380018;591.4823695512771;8885.237101828741;94.68570521688927;95.68459265266398;629.7136856480529;454.3769297691638;93.70283823881255;360.67409153035123
88612.55044820963;97385.92082097474;3.0283610841075785E7;3.0280103376022488E7;3.0219694286767706E7;60409.089254781604;7247.808873923868;8029.970947057702;251183.92906593395;229722.90445940275;209679.9208559048;20042.983603497938;4722.521706633861;5148.365005557656;157592.3443656394;138181.90757086515;81971.68259413529;56210.22497672986;1160.297497723649;1405.5595444877488;77870.41594229107;59523.44702825064;7183.623996147115;52339.82303210352;886.6903964955447;1030.3037381914537;30639.1099713359;28903.918708439036;7943.993167246438;20959.9255411926;383.4378210888953;358.0088272125779;22702.67219619871;16393.221802293006;1014.0702083659421;15379.151593927065;94.86145198196272;87.73383160826842;641.7559185494813;374.91410771857795;82.85969019844393;292.05441752013405
88602.57854507308;80334.87358277908;3.7086841227412365E7;3.7067693650295354E7;3.7036712949333444E7;30980.70096191019;7200.895249931299;6586.774718326206;273289.55003479583;265043.86080566084;252185.09695586015;12858.763849800656;4681.483416091795;4135.965217103641;135011.89744761775;119849.19721081635;89055.1416824709;30794.055528345445;1157.5220550781885;1477.7861605170604;89297.70230107638;63278.04065486602;15823.072406589805;47454.968248276215;875.0692454675263;609.4447961301103;22177.389988363484;16741.682397788267;4400.204220742684;12341.478177045581;396.41079374902694;269.7411001638623;15226.209628716835;7584.286603465935;911.364573891959;6672.922029573975;90.40973954472302;93.83744441153262;654.8687820806964;437.5787153255034;124.5697981874794;313.008917138024
